quiz,submission_id,submission_date,submission_time,coursera_user_id,Q01v1,Q01v2,Q01v3,Q01_corr,Q02v1,Q02v2,Q02_corr,Q03v1,Q03v2,Q03v3,Q03v4,Q03_corr,Q04v1,Q04v2,Q04v3,Q04v4,Q04v5,Q04v6,Q04v7,Q04_corr,Q05,Q05_corr,Q06v1,Q06v2,Q06_corr,Q07v1,Q07v2,Q07v3,Q07v4,Q07v5,Q07_corr,Q08v1,Q08v2,Q08v3,Q08v4,Q08_corr,Q09v1,Q09v2,Q09v3,Q09_corr,Q10v1,Q10v2,Q10_corr,Q11v1,Q11v2,Q11v3,Q11_corr,Q12v1,Q12v2,Q12v3,Q12_corr,Q13,Q13_corr,Q14,Q14_corr,Q15v1,Q15v2,Q15v3,Q15_corr,Q16,Q16_corr,Q17,Q17_corr,Q18v1,Q18v2,Q18_corr,Q19,Q19_corr,Q20,Q20_corr
W04Q01,17825,15-Sep-13,11:51:00 PM,3669811,9997,9997,1,1,9997,4,0,1,9997,9997,9997,1,9997,9997,9997,9997,1,9997,9997,1,1,1,9997,3,0,9997,9997,1,9997,9997,1,9997,1,9997,9997,1,9997,1,9997,1,2,9997,0,1,9997,9997,1,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,1,1,1,1,3,0
W04Q01,17870,16-Sep-13,12:22:00 AM,2494892,9997,9997,1,1,9997,1,1,1,9997,9997,9997,1,1,9997,9997,9997,9997,9997,9997,1,1,1,1,9997,1,1,9997,9997,9997,9997,1,9997,1,9997,9997,1,9997,9997,1,1,2,9997,0,1,9997,9997,1,9997,9997,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,3,0
W04Q01,17923,16-Sep-13,12:57:00 AM,1418003,9997,1,9997,1,1,9997,1,9997,9997,1,9997,1,9997,1,9997,9997,9997,9997,9997,1,2,0,9997,1,1,9997,1,9997,9997,9997,1,9997,9997,9997,5,0,9997,1,9997,1,2,9997,0,1,9997,9997,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,1,1,1,4,0
W04Q01,17943,16-Sep-13,1:08:00 AM,4462275,1,9997,9997,1,1,9997,1,5,9997,9997,9997,0,9997,9997,9997,9997,9997,2,9997,0,1,1,3,9997,0,9997,9997,9997,9997,1,1,2,9997,9997,9997,0,9997,1,9997,1,4,9997,0,3,9997,9997,0,9997,1,9997,1,1,1,3,0,5,9997,9997,0,2,0,1,1,1,9997,1,2,1,2,0
W04Q01,18014,16-Sep-13,2:16:00 AM,2979113,9997,1,9997,1,9997,1,1,1,9997,9997,9997,1,9997,9997,9997,9997,1,9997,9997,1,1,1,9997,1,1,9997,9997,9997,5,9997,0,9997,9997,9997,5,0,9997,1,9997,1,9997,1,1,9997,9997,1,1,9997,1,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,1,1,1,1
W04Q01,18078,16-Sep-13,2:56:00 AM,4452813,9997,4,9997,0,9997,1,1,9997,9997,9997,4,0,9997,5,9997,9997,9997,9997,9997,0,4,0,9997,2,0,9997,9997,9997,5,9997,0,9997,4,9997,9997,0,9997,4,9997,0,9997,5,0,9997,9997,1,1,9997,4,9997,0,5,0,9999,0,9997,3,9997,0,5,0,2,0,2,9997,0,1,1,5,0
W04Q01,18084,16-Sep-13,3:00:00 AM,2997260,9997,9997,1,1,1,9997,1,9997,9997,1,9997,1,9997,9997,9997,9997,9997,9997,1,1,1,1,1,9997,1,1,9997,9997,9997,9997,1,2,9997,9997,9997,0,9997,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,9997,1,1,1,1,1,9997,1,9997,1,1,1,1,1,1,9997,1,1,1,1,1
W04Q01,18105,16-Sep-13,3:19:00 AM,1111057,9997,9997,1,1,1,9997,1,9997,9997,1,9997,1,9997,9997,9997,9997,9997,9997,1,1,1,1,9997,1,1,9997,9997,9997,5,9997,0,9997,9997,9997,5,0,9997,9997,1,1,9997,2,0,2,9997,9997,0,9997,1,9997,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1
W04Q01,18204,16-Sep-13,4:34:00 AM,2144849,9997,1,9997,1,9997,1,1,1,9997,9997,9997,1,9997,9997,9997,9997,9997,9997,1,1,1,1,1,9997,1,9997,9997,9997,9997,2,0,9997,9997,1,9997,1,9997,9997,2,0,9997,1,1,9997,9997,1,1,3,9997,9997,0,1,1,2,0,1,9997,9997,1,2,0,1,1,9997,1,1,2,1,1,1
W04Q01,18264,16-Sep-13,6:46:00 AM,4394269,9997,9997,5,0,1,9997,1,9997,1,9997,9997,1,9997,9997,9997,9997,9997,9997,1,1,1,1,9997,1,1,9997,9997,1,9997,9997,1,9997,9997,9997,5,0,9997,1,9997,1,9997,1,1,1,9997,9997,1,9997,1,9997,1,1,1,1,1,9997,1,9997,1,1,1,1,1,1,9997,1,2,1,1,1
W04Q01,18268,16-Sep-13,7:17:00 AM,4529536,9997,1,9997,1,9997,1,1,9997,1,9997,9997,1,9997,9997,9997,1,9997,9997,9997,1,1,1,1,9997,1,9997,9997,1,9997,9997,1,9997,1,9997,9997,1,9997,1,9997,1,9997,1,1,9997,1,9997,1,1,9997,9997,1,1,1,1,1,9997,1,9997,1,1,1,1,1,1,9997,1,1,1,4,0
W04Q01,18269,16-Sep-13,7:32:00 AM,1540632,9997,2,9997,0,9997,2,0,9997,9997,9997,1,1,9997,9997,9997,9997,9997,4,9997,0,1,1,4,9997,0,5,9997,9997,9997,9997,0,9997,9997,9997,5,0,1,9997,9997,1,9997,2,0,9997,2,9997,0,3,9997,9997,0,1,1,1,1,4,9997,9997,0,1,1,1,1,9997,1,1,2,1,3,0
W04Q01,18276,16-Sep-13,8:41:00 AM,4028933,9997,1,9997,1,9997,1,1,9997,9997,9997,1,1,9997,9997,9997,3,9997,9997,9997,0,1,1,9997,5,0,9997,9997,9997,1,9997,1,9997,1,9997,9997,1,1,9997,9997,1,9997,1,1,1,9997,9997,1,9997,9997,1,1,1,1,1,1,9997,3,9997,0,1,1,5,0,2,9997,0,2,1,1,1
W04Q01,18286,16-Sep-13,9:32:00 AM,4194269,1,9997,9997,1,9997,1,1,1,9997,9997,9997,1,9997,9997,1,9997,9997,9997,9997,1,1,1,1,9997,1,1,9997,9997,9997,9997,1,9997,1,9997,9997,1,9997,9997,1,1,9997,1,1,9997,1,9997,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,2,9997,0,1,1,5,0
W04Q01,18292,16-Sep-13,10:12:00 AM,1047257,1,9997,9997,1,9997,1,1,9997,1,9997,9997,1,9997,9997,9997,1,9997,9997,9997,1,3,0,9997,1,1,9997,9997,9997,9997,1,1,9997,1,9997,9997,1,9997,9997,1,1,9997,1,1,1,9997,9997,1,9997,9997,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,1,1,3,1,1,1
W04Q01,18298,16-Sep-13,10:57:00 AM,4138730,1,9997,9997,1,5,9997,0,4,9997,9997,9997,0,9997,3,9997,9997,9997,9997,9997,0,1,1,9997,1,1,9997,1,9997,9997,9997,1,9997,1,9997,9997,1,9997,1,9997,1,5,9997,0,9997,3,9997,0,9997,1,9997,1,1,1,1,1,9997,9997,2,0,1,1,4,0,9997,1,1,2,1,1,1
W04Q01,18299,16-Sep-13,10:58:00 AM,4474282,9997,9997,1,1,9997,1,1,9997,9997,9997,1,1,9997,1,9997,9997,9997,9997,9997,1,1,1,1,9997,1,9997,9997,9997,5,9997,0,9997,9997,1,9997,1,9997,9997,1,1,9997,1,1,9997,9997,1,1,9997,1,9997,1,1,1,1,1,9997,1,9997,1,1,1,1,1,1,9997,1,2,1,3,0
W04Q01,18309,16-Sep-13,12:29:00 PM,905607,9997,4,9997,0,9997,1,1,9997,1,9997,9997,1,9997,9997,9997,9997,9997,1,9997,1,1,1,9997,1,1,9997,9997,9997,9997,1,1,1,9997,9997,9997,1,9997,9997,3,0,1,9997,1,1,9997,9997,1,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,1,1,1,1,4,0
W04Q01,18311,16-Sep-13,12:38:00 PM,3374956,9997,1,9997,1,9997,1,1,9997,1,9997,9997,1,9997,1,9997,9997,9997,9997,9997,1,1,1,1,9997,1,9997,9997,9997,1,9997,1,9997,1,9997,9997,1,1,9997,9997,1,1,9997,1,1,9997,9997,1,9997,9997,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,1,1,1,1,4,0
W04Q01,18314,16-Sep-13,12:52:00 PM,4173924,1,9997,9997,1,9997,1,1,9997,9997,9997,1,1,9997,9997,9997,9997,9997,9997,4,0,1,1,9997,1,1,9997,1,9997,9997,9997,1,9997,9997,9997,5,0,9997,9997,3,0,9997,4,0,9997,9997,1,1,9997,9997,1,1,1,1,3,0,9997,9997,1,1,1,1,5,0,9997,1,1,1,1,2,0
W04Q01,18315,16-Sep-13,1:08:00 PM,2114469,1,9997,9997,1,1,9997,1,9997,9997,9997,1,1,9997,9997,9997,9997,1,9997,9997,1,1,1,9997,1,1,9997,3,9997,9997,9997,0,4,9997,9997,9997,0,9997,9997,3,0,9997,4,0,9999,9999,9999,0,9997,3,9997,0,1,1,1,1,9997,9997,1,1,2,0,1,1,1,9997,1,1,1,1,1
W04Q01,18318,16-Sep-13,1:19:00 PM,4415960,9997,9997,1,1,1,9997,1,9997,9997,1,9997,1,9997,9997,1,9997,9997,9997,9997,1,1,1,1,9997,1,9997,9997,9997,9997,1,1,9997,9997,1,9997,1,4,9997,9997,0,4,9997,0,9997,1,9997,1,9997,9997,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,1,9997,1,1,1,3,0
W04Q01,18321,16-Sep-13,1:26:00 PM,4102248,9997,1,9997,1,1,9997,1,9997,9997,1,9997,1,9997,9997,9997,3,9997,9997,9997,0,1,1,9997,1,1,9997,1,9997,9997,9997,1,9999,9999,9999,9999,0,9997,1,9997,1,9999,9999,0,9997,1,9997,1,5,9997,9997,0,4,0,1,1,9997,9997,2,0,1,1,1,1,2,9997,0,3,1,2,0
W04Q01,18323,16-Sep-13,1:32:00 PM,4189748,9997,1,9997,1,1,9997,1,9997,1,9997,9997,1,9997,1,9997,9997,9997,9997,9997,1,1,1,9997,1,1,9997,1,9997,9997,9997,1,9997,9997,1,9997,1,9997,9997,1,1,9997,1,1,1,9997,9997,1,9997,9997,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,5,1,1,1
W04Q01,18324,16-Sep-13,1:38:00 PM,921821,1,9997,9997,1,5,9997,0,1,9997,9997,9997,1,1,9997,9997,9997,9997,9997,9997,1,1,1,1,9997,1,9997,9997,9997,1,9997,1,3,9997,9997,9997,0,9997,1,9997,1,9997,1,1,9997,1,9997,1,1,9997,9997,1,1,1,2,0,3,9997,9997,0,1,1,4,0,9997,1,1,1,1,5,0
W04Q01,18342,16-Sep-13,2:24:00 PM,3240936,9997,9997,4,0,4,9997,0,9997,9997,9997,2,0,9997,9997,9997,5,9997,9997,9997,0,3,0,2,9997,0,9997,4,9997,9997,9997,0,9997,3,9997,9997,0,9999,9999,9999,0,9997,4,0,9997,9997,4,0,2,9997,9997,0,5,0,9999,0,9997,9997,4,0,5,0,9999,0,5,9997,0,1,1,2,0
W04Q01,18344,16-Sep-13,2:31:00 PM,1629899,1,9997,9997,1,9997,1,1,1,9997,9997,9997,1,9997,9997,9997,9997,9997,1,9997,1,1,1,1,9997,1,9997,1,9997,9997,9997,1,9997,9997,1,9997,1,9997,9997,1,1,9997,2,0,9997,9997,1,1,9997,1,9997,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,5,0,1,1,1,1
W04Q01,18361,16-Sep-13,3:24:00 PM,773066,1,9997,9997,1,1,9997,1,9997,9997,9997,4,0,3,9997,9997,9997,9997,9997,9997,0,1,1,1,9997,1,9997,1,9997,9997,9997,1,9997,9997,9997,5,0,1,9997,9997,1,1,9997,1,1,9997,9997,1,9997,1,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,1,1,1,1
W04Q01,18364,16-Sep-13,3:37:00 PM,4095475,1,9997,9997,1,9997,1,1,1,9997,9997,9997,1,9997,9997,9997,1,9997,9997,9997,1,1,1,9997,1,1,9997,4,9997,9997,9997,0,9997,9997,1,9997,1,1,9997,9997,1,9997,1,1,9997,1,9997,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,1,1,1,3,0
W04Q01,18372,16-Sep-13,4:07:00 PM,3579566,1,9997,9997,1,1,9997,1,1,9997,9997,9997,1,4,9997,9997,9997,9997,9997,9997,0,1,1,9997,1,1,9997,1,9997,9997,9997,1,9997,9997,9997,1,1,9997,1,9997,1,2,9997,0,9997,9997,5,0,9997,1,9997,1,1,1,1,1,9997,9997,1,1,1,1,1,1,4,9997,0,3,1,2,0
W04Q01,18378,16-Sep-13,4:34:00 PM,4224622,1,9997,9997,1,9997,1,1,9997,1,9997,9997,1,9997,9997,1,9997,9997,9997,9997,1,4,0,1,9997,1,1,9997,9997,9997,9997,1,9997,3,9997,9997,0,9997,1,9997,1,2,9997,0,9997,1,9997,1,9997,1,9997,1,1,1,1,1,9997,9997,1,1,1,1,1,1,2,9997,0,1,1,2,0
W04Q01,18384,16-Sep-13,5:02:00 PM,3214220,5,9997,9997,0,1,9997,1,1,9997,9997,9997,1,9997,9997,1,9997,9997,9997,9997,1,1,1,9997,1,1,9997,9997,1,9997,9997,1,9997,9997,3,9997,0,9997,9997,3,0,9997,1,1,9997,9997,4,0,9997,9997,2,0,1,1,2,0,1,9997,9997,1,1,1,1,1,3,9997,0,5,1,2,0
W04Q01,18395,16-Sep-13,5:23:00 PM,2894129,9997,1,9997,1,9997,1,1,1,9997,9997,9997,1,9997,9997,9997,9997,9997,9997,1,1,1,1,9997,1,1,9997,9997,9997,1,9997,1,9997,9997,9997,5,0,1,9997,9997,1,9997,1,1,9997,9997,1,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,1,3,1,3,0
W04Q01,18399,16-Sep-13,5:29:00 PM,2210739,1,9997,9997,1,9997,1,1,9997,9997,9997,1,1,9997,2,9997,9997,9997,9997,9997,0,1,1,1,9997,1,9997,9997,1,9997,9997,1,9997,9997,9997,5,0,9997,9997,3,0,1,9997,1,9997,9997,1,1,9997,1,9997,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,1,2,1,1,1
W04Q01,18402,16-Sep-13,5:30:00 PM,3875804,9997,9997,1,1,9997,2,0,1,9997,9997,9997,1,3,9997,9997,9997,9997,9997,9997,0,4,0,9997,1,1,9997,9997,9997,9997,1,1,9997,4,9997,9997,0,1,9997,9997,1,9997,4,0,2,9997,9997,0,3,9997,9997,0,1,1,1,1,9997,2,9997,0,5,0,1,1,9997,5,0,3,1,1,1
W04Q01,18409,16-Sep-13,5:52:00 PM,3515885,9997,9997,1,1,1,9997,1,9997,9997,9997,1,1,9997,9997,9997,9997,9997,1,9997,1,1,1,9997,1,1,9997,9997,9997,1,9997,1,2,9997,9997,9997,0,1,9997,9997,1,9997,4,0,1,9997,9997,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,2,0,9997,1,1,3,1,2,0
W04Q01,18413,16-Sep-13,6:10:00 PM,968737,9997,9997,1,1,1,9997,1,9997,9997,1,9997,1,9997,9997,1,9997,9997,9997,9997,1,1,1,1,9997,1,1,9997,9997,9997,9997,1,9997,9997,1,9997,1,9997,1,9997,1,1,9997,1,9997,9997,5,0,9997,1,9997,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,3,0
W04Q01,18419,16-Sep-13,6:34:00 PM,3726530,9997,1,9997,1,1,9997,1,9997,9997,9997,1,1,9997,9997,9997,9997,9997,9997,1,1,1,1,9997,1,1,1,9997,9997,9997,9997,1,9997,9997,1,9997,1,9997,1,9997,1,1,9997,1,9997,1,9997,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,1,2,1,3,0
W04Q01,18425,16-Sep-13,6:58:00 PM,870072,1,9997,9997,1,1,9997,1,1,9997,9997,9997,1,9997,9997,1,9997,9997,9997,9997,1,1,1,1,9997,1,9997,1,9997,9997,9997,1,9997,9997,1,9997,1,9997,9997,2,0,4,9997,0,9997,1,9997,1,9997,1,9997,1,1,1,1,1,9997,9997,1,1,1,1,2,0,1,9997,1,1,1,2,0
W04Q01,18429,16-Sep-13,7:33:00 PM,3496713,9997,9997,1,1,9997,1,1,9997,1,9997,9997,1,9997,9997,9997,3,9997,9997,9997,0,1,1,1,9997,1,9997,9997,9997,1,9997,1,9997,1,9997,9997,1,9997,1,9997,1,9997,1,1,9997,9997,4,0,9997,1,9997,1,1,1,1,1,9997,1,9997,1,1,1,1,1,1,9997,1,1,1,1,1
W04Q01,18430,16-Sep-13,7:33:00 PM,3204853,9997,1,9997,1,1,9997,1,1,9997,9997,9997,1,2,9997,9997,9997,9997,9997,9997,0,1,1,1,9997,1,9997,9997,9997,1,9997,1,9997,9997,9997,2,0,9997,1,9997,1,1,9997,1,9997,1,9997,1,1,9997,9997,1,1,1,1,1,9997,1,9997,1,1,1,1,1,4,9997,0,1,1,2,0
W04Q01,18431,16-Sep-13,7:38:00 PM,4061349,9997,1,9997,1,1,9997,1,9997,9997,1,9997,1,9997,9997,9997,1,9997,9997,9997,1,1,1,9997,2,0,9997,9997,1,9997,9997,1,9997,1,9997,9997,1,9997,9997,1,1,9997,1,1,9997,1,9997,1,9997,1,9997,1,1,1,1,1,9997,9997,1,1,1,1,1,1,1,9997,1,2,1,4,0
W04Q01,18435,16-Sep-13,7:46:00 PM,3246763,9999,9999,9999,0,2,9997,0,9997,9997,9997,4,0,9997,9997,9997,9997,9997,4,9997,0,4,0,9997,1,1,9997,5,9997,9997,9997,0,9997,9997,9997,5,0,9997,3,9997,0,9997,1,1,9997,9997,1,1,9997,1,9997,1,4,0,2,0,2,9997,9997,0,1,1,2,0,4,9997,0,1,1,3,0
W04Q01,18437,16-Sep-13,7:59:00 PM,3098349,9997,9997,1,1,9997,1,1,9997,2,9997,9997,0,9997,9997,9997,1,9997,9997,9997,1,1,1,9997,5,0,9997,9997,1,9997,9997,1,9997,1,9997,9997,1,9997,9997,1,1,4,9997,0,9997,1,9997,1,1,9997,9997,1,1,1,1,1,9997,3,9997,0,1,1,2,0,9997,5,0,3,1,4,0
W04Q01,18439,16-Sep-13,8:03:00 PM,4560939,9997,1,9997,1,1,9997,1,9997,9997,1,9997,1,9997,9997,9997,9997,9997,9997,1,1,1,1,1,9997,1,9997,9997,9997,1,9997,1,9997,9997,1,9997,1,9997,9997,1,1,9997,1,1,9997,9997,1,1,9997,1,9997,1,1,1,4,0,9997,2,9997,0,1,1,1,1,9997,1,1,1,1,1,1
W04Q01,18446,16-Sep-13,8:39:00 PM,3935247,9997,1,9997,1,9997,1,1,9997,9997,1,9997,1,9997,1,9997,9997,9997,9997,9997,1,1,1,1,9997,1,2,9997,9997,9997,9997,0,9997,9997,3,9997,0,9997,1,9997,1,4,9997,0,1,9997,9997,1,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,1,1,1,1,1,1
W04Q01,18453,16-Sep-13,9:13:00 PM,4018698,1,9997,9997,1,1,9997,1,9997,9997,1,9997,1,9997,9997,1,9997,9997,9997,9997,1,1,1,9997,1,1,9997,9997,9997,1,9997,1,9997,9997,9997,1,1,1,9997,9997,1,1,9997,1,1,9997,9997,1,9997,9997,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,1,1,4,1,3,0
W04Q01,18455,16-Sep-13,9:34:00 PM,123328,9997,1,9997,1,9997,1,1,9997,1,9997,9997,1,9997,9997,9997,9997,9997,5,9997,0,1,1,9997,1,1,9997,9997,9997,9997,1,1,2,9997,9997,9997,0,1,9997,9997,1,9997,1,1,9997,1,9997,1,9997,1,9997,1,1,1,1,1,9997,1,9997,1,1,1,1,1,1,9997,1,1,1,3,0
W04Q01,18463,16-Sep-13,10:26:00 PM,3666408,9997,1,9997,1,9997,1,1,9997,9997,9997,1,1,9997,9997,9997,1,9997,9997,9997,1,2,0,9997,1,1,9997,1,9997,9997,9997,1,9997,1,9997,9997,1,1,9997,9997,1,9997,2,0,1,9997,9997,1,9997,1,9997,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,5,0,3,1,1,1
W04Q01,18466,16-Sep-13,10:44:00 PM,1379640,9997,4,9997,0,9997,1,1,9997,9997,1,9997,1,9997,9997,9997,9997,9997,9997,1,1,1,1,9997,5,0,9997,9997,9997,5,9997,0,9997,1,9997,9997,1,9997,9997,3,0,4,9997,0,1,9997,9997,1,9997,9997,1,1,1,1,1,1,1,9997,9997,1,1,1,5,0,9997,1,1,1,1,2,0
W04Q01,18471,16-Sep-13,11:31:00 PM,4718342,1,9997,9997,1,9997,1,1,9997,1,9997,9997,1,9997,9997,1,9997,9997,9997,9997,1,1,1,9997,1,1,9997,9997,9997,1,9997,1,9997,1,9997,9997,1,9997,1,9997,1,9997,1,1,9997,1,9997,1,2,9997,9997,0,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,1,1,1,4,0
W04Q01,18472,16-Sep-13,11:33:00 PM,806909,9997,1,9997,1,1,9997,1,9997,9997,1,9997,1,9997,9997,1,9997,9997,9997,9997,1,1,1,9997,3,0,9997,1,9997,9997,9997,1,9997,1,9997,9997,1,9997,1,9997,1,2,9997,0,9997,9997,1,1,2,9997,9997,0,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,2,0
W04Q01,18486,17-Sep-13,1:13:00 AM,4500055,9997,1,9997,1,1,9997,1,9997,9997,1,9997,1,9997,9997,9997,9997,9997,1,9997,1,1,1,9997,1,1,1,9997,9997,9997,9997,1,9997,1,9997,9997,1,9997,1,9997,1,1,9997,1,1,9997,9997,1,9997,9997,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,1,9997,1,1,1,4,0
W04Q01,18488,17-Sep-13,1:15:00 AM,2898355,9997,9997,1,1,9997,1,1,9997,9997,1,9997,1,9997,9997,9997,9997,9997,1,9997,1,1,1,1,9997,1,9997,1,9997,9997,9997,1,9997,9997,1,9997,1,1,9997,9997,1,9997,1,1,9997,9997,1,1,9997,1,9997,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,1,3,1,4,0
W04Q01,18493,17-Sep-13,1:31:00 AM,239084,9997,1,9997,1,1,9997,1,9997,1,9997,9997,1,9997,9997,1,9997,9997,9997,9997,1,1,1,1,9997,1,9997,9997,1,9997,9997,1,9997,9997,9997,1,1,1,9997,9997,1,2,9997,0,1,9997,9997,1,9997,9997,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,1,2,1,2,0
W04Q01,18494,17-Sep-13,1:34:00 AM,4168258,9997,9997,3,0,9997,1,1,1,9997,9997,9997,1,9997,9997,9997,9997,9997,1,9997,1,1,1,9997,2,0,1,9997,9997,9997,9997,1,9997,9997,1,9997,1,9997,9997,2,0,2,9997,0,1,9997,9997,1,1,9997,9997,1,1,1,2,0,9997,9997,1,1,1,1,1,1,2,9997,0,3,1,2,0
W04Q01,18504,17-Sep-13,2:37:00 AM,4564804,1,9997,9997,1,1,9997,1,9997,1,9997,9997,1,9997,9997,9997,9997,9997,9997,1,1,1,1,1,9997,1,9997,1,9997,9997,9997,1,9997,9997,9997,1,1,9997,9997,1,1,9997,1,1,9997,1,9997,1,9997,9997,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,1,1,4,0
W04Q01,18509,17-Sep-13,3:02:00 AM,2037783,1,9997,9997,1,4,9997,0,9997,9997,9997,4,0,9997,9997,1,9997,9997,9997,9997,1,1,1,1,9997,1,9997,1,9997,9997,9997,1,9997,9997,9997,3,0,9997,9997,2,0,9997,4,0,9997,9997,5,0,9997,1,9997,1,1,1,1,1,9997,3,9997,0,2,0,1,1,9997,5,0,1,1,3,0
W04Q01,18510,17-Sep-13,3:05:00 AM,4337560,9997,9997,4,0,1,9997,1,9997,9997,9997,4,0,9997,9997,9997,9997,9997,1,9997,1,1,1,1,9997,1,9997,9997,9997,9997,1,1,9997,1,9997,9997,1,9997,1,9997,1,9997,1,1,9997,1,9997,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,5,0,1,1,5,9997,0,1,1,2,0
W04Q01,18516,17-Sep-13,5:01:00 AM,2360596,9997,9997,1,1,1,9997,1,9997,9997,9997,1,1,9997,1,9997,9997,9997,9997,9997,1,1,1,1,9997,1,9997,4,9997,9997,9997,0,9997,9997,9997,1,1,9997,1,9997,1,5,9997,0,9997,9997,1,1,9997,9997,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,2,0
W04Q01,18522,17-Sep-13,5:33:00 AM,3352568,1,9997,9997,1,9997,1,1,1,9997,9997,9997,1,9997,9997,9997,9997,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,9997,9997,1,9997,9997,1,9997,1,1,9997,9997,1,9997,4,0,9997,1,9997,1,9997,1,9997,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,1,3,1,1,1
W04Q01,18523,17-Sep-13,5:36:00 AM,4348117,1,9997,9997,1,1,9997,1,9997,9997,9997,1,1,9997,9997,9997,9997,1,9997,9997,1,1,1,1,9997,1,9997,1,9997,9997,9997,1,9997,9997,9997,5,0,9997,9997,3,0,9997,1,1,9997,1,9997,1,9997,1,9997,1,1,1,1,1,9997,9997,1,1,1,1,1,1,4,9997,0,1,1,2,0
W04Q01,18524,17-Sep-13,5:39:00 AM,4392717,9997,9997,1,1,1,9997,1,1,9997,9997,9997,1,9997,9997,1,9997,9997,9997,9997,1,1,1,1,9997,1,9997,9997,9997,1,9997,1,9997,1,9997,9997,1,9997,1,9997,1,9997,1,1,1,9997,9997,1,9997,9997,1,1,1,1,1,1,9997,3,9997,0,1,1,1,1,9997,1,1,1,1,2,0
W04Q01,18526,17-Sep-13,5:57:00 AM,2075449,9997,1,9997,1,9997,1,1,9997,1,9997,9997,1,9997,1,9997,9997,9997,9997,9997,1,1,1,3,9997,0,9997,1,9997,9997,9997,1,9997,9997,1,9997,1,1,9997,9997,1,2,9997,0,9997,9997,1,1,1,9997,9997,1,1,1,1,1,9997,9997,1,1,1,1,5,0,9997,1,1,3,1,5,0
W04Q01,18527,17-Sep-13,5:58:00 AM,4133151,9997,1,9997,1,1,9997,1,9997,9997,1,9997,1,9997,9997,9997,9997,1,9997,9997,1,1,1,1,9997,1,9997,1,9997,9997,9997,1,9997,2,9997,9997,0,9997,1,9997,1,9997,4,0,9997,4,9997,0,2,9997,9997,0,1,1,1,1,9997,9997,1,1,1,1,1,1,2,9997,0,4,1,2,0
W04Q01,18528,17-Sep-13,6:07:00 AM,4353221,9997,9997,1,1,9997,1,1,9997,9997,9997,1,1,9997,9997,9997,9997,1,9997,9997,1,2,0,1,9997,1,1,9997,9997,9997,9997,1,1,9997,9997,9997,1,9997,2,9997,0,9997,5,0,9997,9997,1,1,2,9997,9997,0,1,1,1,1,9997,1,9997,1,1,1,5,0,5,9997,0,3,1,2,0
W04Q01,18529,17-Sep-13,6:31:00 AM,3582894,1,9997,9997,1,1,9997,1,9997,9997,9997,4,0,9997,9997,9997,9997,9997,1,9997,1,1,1,9997,1,1,9997,9997,1,9997,9997,1,9997,1,9997,9997,1,1,9997,9997,1,9997,1,1,1,9997,9997,1,1,9997,9997,1,1,1,1,1,9997,9997,1,1,1,1,1,1,1,9997,1,1,1,1,1
