quiz,submission_date,submission_time,submission_id,coursera_user_id,Q01,Q01_corr,Q02,Q02_corr,Q03,Q03_corr,Q04,Q04_corr,Q05v1,Q05v2,Q05v3,Q05_corr,Q06v1,Q06v2,Q06_corr,Q07,Q07_corr,Q08v1,Q08v2,Q08_corr,Q09,Q09_corr,Q10,Q10_corr,Q11,Q11_corr,Q12v1,Q12v2,Q12v3,Q12_corr,Q13,Q13_corr,Q14v1,Q14v2,Q14v3,Q14_corr,Q15v1,Q15v2,Q15v3,Q15v4,Q15_corr,Q16,Q16_corr,Q17,Q17_corr,Q18,Q18_corr,Q19,Q19_corr,Q20,Q20_corr
W02Q01,05-Sep-13,3:13:00 PM,11602,4501672,1,1,1,1,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,2,0,9997,9997,3,0,4,0,1,9997,9997,1,9997,9997,9997,5,0,1,1,1,1,1,1,1,1,1,1
W02Q01,05-Sep-13,3:25:00 PM,11605,4358824,1,1,1,1,1,1,1,1,5,9997,9997,0,9997,1,1,5,0,1,9997,1,1,1,1,1,1,1,2,9997,9997,0,5,0,9997,1,9997,1,9997,9997,3,9997,0,3,0,2,0,1,1,1,1,1,1
W02Q01,05-Sep-13,3:41:00 PM,11611,3455926,1,1,1,1,1,1,1,1,9997,1,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,9997,9997,5,0,1,1,9997,1,9997,1,9997,1,9997,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,05-Sep-13,3:45:00 PM,11612,3920453,1,1,1,1,1,1,2,0,9997,1,9997,1,2,9997,0,1,1,1,9997,1,4,0,1,1,3,0,9997,1,9997,1,3,0,4,9997,9997,0,1,9997,9997,9997,1,1,1,1,1,1,1,5,0,1,1
W02Q01,05-Sep-13,3:50:00 PM,11613,451529,1,1,3,0,4,0,1,1,1,9997,9997,1,9997,5,0,1,1,1,9997,1,1,1,1,1,2,0,9997,1,9997,1,5,0,9997,1,9997,1,1,9997,9997,9997,1,4,0,1,1,1,1,1,1,1,1
W02Q01,05-Sep-13,3:53:00 PM,11614,828791,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,4,0,1,1,9997,1,1,1,1,1,1,2,0,9997,1,9997,1,1,1,9997,9997,1,1,9997,9997,1,9997,1,1,1,1,1,1,1,1,1,5,0
W02Q01,05-Sep-13,3:56:00 PM,11615,1746314,1,1,1,1,4,0,1,1,9997,1,9997,1,9997,1,1,1,1,9997,1,1,4,0,1,1,1,1,9997,5,9997,0,1,1,9997,3,9997,0,9997,9997,1,9997,1,2,0,4,0,3,0,1,1,1,1
W02Q01,05-Sep-13,4:07:00 PM,11616,4219148,1,1,3,0,4,0,1,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,2,0,9997,9997,3,0,4,0,9997,1,9997,1,9997,9997,9997,1,1,1,1,2,0,1,1,1,1,1,1
W02Q01,05-Sep-13,4:12:00 PM,11619,1418003,1,1,1,1,1,1,1,1,1,9997,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,9997,9997,1,5,0,9997,9997,1,1,9997,9997,9997,5,0,1,1,1,1,1,1,1,1,1,1
W02Q01,05-Sep-13,4:21:00 PM,11620,1258814,1,1,1,1,4,0,1,1,9997,9997,1,1,9997,1,1,1,1,1,9997,1,1,1,4,0,1,1,9997,9997,1,1,1,1,1,9997,9997,1,9997,9997,9997,1,1,1,1,5,0,1,1,1,1,1,1
W02Q01,05-Sep-13,4:21:00 PM,11621,4337560,1,1,1,1,1,1,1,1,9997,1,9997,1,9997,1,1,4,0,9997,1,1,4,0,1,1,1,1,1,9997,9997,1,1,1,9997,9997,4,0,9997,9997,1,9997,1,1,1,1,1,2,0,1,1,1,1
W02Q01,05-Sep-13,4:22:00 PM,11622,3620840,1,1,3,0,4,0,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9999,0,1,1,5,0,1,9997,9997,1,1,1,3,9997,9997,0,4,9997,9997,9997,0,1,1,1,1,1,1,1,1,4,0
W02Q01,05-Sep-13,4:37:00 PM,11625,29821,1,1,3,0,4,0,1,1,1,9997,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,1,5,0,9997,1,9997,1,1,1,9997,1,9997,1,4,9997,9997,9997,0,1,1,1,1,1,1,1,1,1,1
W02Q01,05-Sep-13,4:53:00 PM,11627,1943546,1,1,1,1,4,0,1,1,2,9997,9997,0,1,9997,1,1,1,1,9997,1,1,1,4,0,1,1,9997,1,9997,1,1,1,1,9997,9997,1,9997,4,9997,9997,0,4,0,5,0,1,1,3,0,1,1
W02Q01,05-Sep-13,4:56:00 PM,11628,4571660,1,1,1,1,1,1,1,1,9997,9997,1,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,5,9997,9997,0,1,1,1,9997,9997,1,9997,1,9997,9997,1,1,1,1,1,3,0,1,1,1,1
W02Q01,05-Sep-13,5:01:00 PM,11629,2307809,1,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,9997,9997,1,1,9997,9997,9997,1,1,1,4,0,3,0,1,1,1,1
W02Q01,05-Sep-13,5:03:00 PM,11630,3170944,1,1,3,0,1,1,1,1,9997,1,9997,1,9997,1,1,1,1,9997,1,1,4,0,1,1,1,1,9997,5,9997,0,1,1,1,9997,9997,1,1,9997,9997,9997,1,3,0,1,1,1,1,1,1,5,0
W02Q01,05-Sep-13,5:37:00 PM,11638,4368365,1,1,1,1,1,1,1,1,9997,1,9997,1,9997,1,1,5,0,1,9997,1,4,0,1,1,1,1,9997,1,9997,1,1,1,9997,9997,1,1,9997,1,9997,9997,1,1,1,1,1,1,1,1,1,4,0
W02Q01,05-Sep-13,6:05:00 PM,11644,359712,1,1,1,1,4,0,1,1,9997,9997,3,0,9997,1,1,1,1,1,9997,1,1,1,1,1,2,0,9997,5,9997,0,4,0,9997,1,9997,1,9997,1,9997,9997,1,1,1,1,1,1,1,1,1,5,0
W02Q01,05-Sep-13,6:05:00 PM,11645,4408919,1,1,3,0,4,0,1,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,1,9997,9997,1,1,1,9997,9997,1,1,9997,4,9997,9997,0,1,1,1,1,1,1,5,0,1,1
W02Q01,05-Sep-13,6:09:00 PM,11648,4221101,1,1,1,1,4,0,1,1,9997,1,9997,1,9997,1,1,1,1,9997,1,1,1,1,3,0,2,0,9997,9997,4,0,5,0,1,9997,9997,1,9997,1,9997,9997,1,3,0,2,0,2,0,1,1,1,1
W02Q01,05-Sep-13,6:17:00 PM,11651,1894926,1,1,1,1,1,1,1,1,9997,9997,1,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,9997,9997,5,0,1,1,9997,9997,1,1,9997,1,9997,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,05-Sep-13,6:17:00 PM,11652,1002457,1,1,1,1,1,1,1,1,9997,1,9997,1,9997,4,0,1,1,9997,1,1,1,1,1,1,2,0,9997,9997,5,0,1,1,3,9997,9997,0,9997,9997,1,9997,1,1,1,3,0,4,0,1,1,1,1
W02Q01,05-Sep-13,6:17:00 PM,11653,3246763,1,1,4,0,4,0,1,1,9997,1,9997,1,2,9997,0,1,1,9997,1,1,3,0,4,0,5,0,9997,1,9997,1,2,0,9997,4,9997,0,9997,1,9997,9997,1,1,1,1,1,5,0,2,0,1,1
W02Q01,05-Sep-13,6:26:00 PM,11654,1479168,1,1,3,0,1,1,1,1,9997,9997,1,1,9997,1,1,1,1,1,9997,1,1,1,4,0,1,1,9997,5,9997,0,1,1,9997,9997,1,1,9997,9997,9997,5,0,1,1,5,0,1,1,1,1,1,1
W02Q01,05-Sep-13,6:29:00 PM,11655,3941972,1,1,1,1,1,1,1,1,9997,9997,4,0,1,9997,1,5,0,1,9997,1,1,1,3,0,1,1,9997,9997,1,1,5,0,9997,1,9997,1,9997,4,9997,9997,0,3,0,4,0,3,0,1,1,1,1
W02Q01,05-Sep-13,6:34:00 PM,11657,3582928,1,1,1,1,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,9997,1,9997,1,2,0,9997,9997,1,1,9997,1,9997,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,05-Sep-13,6:38:00 PM,11659,4125087,1,1,1,1,1,1,1,1,9997,1,9997,1,9997,1,1,1,1,9997,1,1,1,1,1,1,2,0,9997,1,9997,1,5,0,9997,9997,1,1,9997,4,9997,9997,0,1,1,1,1,3,0,1,1,1,1
W02Q01,05-Sep-13,6:38:00 PM,11660,1051118,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,2,0,4,9997,9997,0,1,1,9997,1,9997,1,9997,9997,1,9997,1,1,1,4,0,1,1,1,1,1,1
W02Q01,05-Sep-13,6:48:00 PM,11663,3173053,1,1,1,1,1,1,1,1,1,9997,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,9997,9997,1,2,0,9997,9997,1,1,9997,1,9997,9997,1,1,1,1,1,1,1,1,1,5,0
W02Q01,05-Sep-13,7:04:00 PM,11665,4326037,1,1,1,1,4,0,1,1,9997,5,9997,0,1,9997,1,5,0,9997,1,1,1,1,1,1,1,1,9997,5,9997,0,2,0,9997,1,9997,1,9997,9997,1,9997,1,1,1,4,0,3,0,5,0,4,0
W02Q01,05-Sep-13,7:41:00 PM,11679,1306600,1,1,4,0,4,0,1,1,2,9997,9997,0,9997,1,1,1,1,9997,1,1,1,1,1,1,1,1,9997,1,9997,1,4,0,2,9997,9997,0,9997,9997,9997,1,1,1,1,1,1,2,0,1,1,5,0
W02Q01,05-Sep-13,7:54:00 PM,11685,3496713,1,1,3,0,1,1,1,1,9997,9997,1,1,9997,5,0,1,1,9997,1,1,1,1,1,1,2,0,9997,1,9997,1,1,1,9997,1,9997,1,9997,9997,9997,5,0,1,1,5,0,1,1,1,1,1,1
W02Q01,05-Sep-13,7:56:00 PM,11687,2474127,1,1,1,1,4,0,1,1,9997,9997,1,1,9997,1,1,1,1,1,9997,1,3,0,1,1,1,1,9997,5,9997,0,2,0,1,9997,9997,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,1,1,1
W02Q01,05-Sep-13,8:21:00 PM,11697,4309375,1,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,9997,5,9997,0,3,0,1,9997,9997,1,9997,9997,5,9997,0,1,1,3,0,1,1,1,1,5,0
W02Q01,05-Sep-13,8:41:00 PM,11701,4246770,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,1,1,9997,9997,1,1,9997,1,9997,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,05-Sep-13,8:47:00 PM,11703,4430010,1,1,1,1,4,0,1,1,9997,9997,1,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,9997,5,9997,0,2,0,9997,1,9997,1,9997,9997,9997,5,0,1,1,5,0,1,1,1,1,1,1
W02Q01,05-Sep-13,8:48:00 PM,11704,4410515,1,1,1,1,4,0,1,1,4,9997,9997,0,9997,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,9997,9997,1,3,0,9997,9997,1,1,9997,4,9997,9997,0,1,1,3,0,1,1,3,0,5,0
W02Q01,05-Sep-13,9:00:00 PM,11708,41126,1,1,1,1,4,0,1,1,9997,9997,1,1,9997,1,1,1,1,1,9997,1,1,1,1,1,2,0,9997,9997,1,1,1,1,1,9997,9997,1,4,9997,9997,9997,0,1,1,1,1,1,1,1,1,1,1
W02Q01,05-Sep-13,9:29:00 PM,11715,2723703,1,1,1,1,1,1,1,1,9997,9997,1,1,1,9997,1,4,0,9997,1,1,1,1,1,1,1,1,9997,5,9997,0,9999,0,9997,1,9997,1,9997,1,9997,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,05-Sep-13,9:36:00 PM,11717,1653883,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,9997,9997,1,1,1,9997,9997,9997,1,1,1,3,0,1,1,5,0,1,1
W02Q01,05-Sep-13,9:46:00 PM,11720,4107195,1,1,1,1,1,1,1,1,9997,4,9997,0,9997,1,1,1,1,9997,1,1,4,0,1,1,1,1,9997,5,9997,0,1,1,1,9997,9997,1,9997,9997,1,9997,1,1,1,5,0,1,1,1,1,1,1
W02Q01,05-Sep-13,10:00:00 PM,11721,3015278,1,1,1,1,1,1,1,1,5,9997,9997,0,1,9997,1,1,1,9997,2,0,1,1,4,0,1,1,1,9997,9997,1,1,1,5,9997,9997,0,9997,9997,1,9997,1,3,0,1,1,3,0,1,1,5,0
W02Q01,05-Sep-13,10:15:00 PM,11725,2488976,1,1,1,1,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,9997,1,9997,1,2,0,1,9997,9997,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,1,1,1
W02Q01,05-Sep-13,10:16:00 PM,11726,4176407,1,1,1,1,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,2,0,9997,9997,4,0,1,1,9997,1,9997,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,1,1,1
W02Q01,05-Sep-13,10:28:00 PM,11727,1392779,1,1,1,1,4,0,1,1,9997,9997,2,0,9997,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,9997,9997,1,1,4,9997,9997,9997,0,1,1,1,1,3,0,1,1,1,1
W02Q01,05-Sep-13,10:29:00 PM,11728,1263720,1,1,3,0,1,1,1,1,9997,1,9997,1,9997,1,1,4,0,9997,1,1,4,0,1,1,1,1,4,9997,9997,0,5,0,1,9997,9997,1,9997,9997,9997,1,1,3,0,4,0,1,1,3,0,1,1
W02Q01,05-Sep-13,10:41:00 PM,11733,2018225,1,1,2,0,1,1,1,1,9997,5,9997,0,1,9997,1,5,0,1,9997,1,4,0,1,1,3,0,9997,9997,1,1,1,1,9997,3,9997,0,9997,9997,9997,4,0,4,0,5,0,1,1,1,1,2,0
W02Q01,05-Sep-13,10:42:00 PM,11734,3609465,1,1,1,1,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,4,0,2,0,1,9997,9997,1,5,0,1,9997,9997,1,9997,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,05-Sep-13,11:03:00 PM,11739,4235783,1,1,1,1,4,0,1,1,9997,1,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,9997,5,9997,0,5,0,9997,2,9997,0,9997,1,9997,9997,1,3,0,5,0,1,1,1,1,1,1
W02Q01,05-Sep-13,11:06:00 PM,11740,3332144,1,1,1,1,1,1,1,1,9997,4,9997,0,1,9997,1,1,1,9997,1,1,1,1,3,0,1,1,9997,9997,1,1,3,0,9997,9997,1,1,9997,9997,9997,2,0,1,1,4,0,2,0,3,0,1,1
W02Q01,06-Sep-13,12:05:00 AM,11743,4018698,1,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,9997,1,1,4,0,1,1,1,1,1,9997,9997,1,3,0,1,9997,9997,1,4,9997,9997,9997,0,1,1,1,1,1,1,4,0,1,1
W02Q01,06-Sep-13,12:12:00 AM,11744,4340027,1,1,1,1,4,0,1,1,9997,1,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,9997,9997,1,1,1,1,9997,9997,5,0,9997,1,9997,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,06-Sep-13,12:13:00 AM,11746,270106,1,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,2,0,1,9997,9997,1,1,1,1,9997,9997,1,9997,9997,9997,5,0,1,1,4,0,1,1,1,1,5,0
W02Q01,06-Sep-13,12:46:00 AM,11753,4111619,1,1,4,0,4,0,1,1,1,9997,9997,1,9997,3,0,4,0,9997,1,1,1,1,1,1,5,0,9997,5,9997,0,1,1,9997,1,9997,1,9997,9997,1,9997,1,3,0,1,1,1,1,3,0,4,0
W02Q01,06-Sep-13,1:00:00 AM,11755,3162376,1,1,1,1,4,0,1,1,9997,5,9997,0,2,9997,0,1,1,9997,1,1,1,1,4,0,1,1,9997,1,9997,1,3,0,9997,4,9997,0,4,9997,9997,9997,0,1,1,1,1,1,1,1,1,1,1
W02Q01,06-Sep-13,1:10:00 AM,11757,4318129,1,1,1,1,4,0,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,1,9997,9997,5,0,3,0,1,9997,9997,1,4,9997,9997,9997,0,1,1,1,1,1,1,1,1,1,1
W02Q01,06-Sep-13,1:12:00 AM,11758,3222329,1,1,1,1,4,0,1,1,9997,9997,2,0,1,9997,1,1,1,9997,1,1,1,1,1,1,5,0,9997,9997,2,0,1,1,9997,9997,1,1,9997,9997,1,9997,1,1,1,1,1,3,0,3,0,1,1
W02Q01,06-Sep-13,1:31:00 AM,11760,3983841,1,1,1,1,4,0,1,1,4,9997,9997,0,1,9997,1,1,1,1,9997,1,1,1,1,1,2,0,9997,4,9997,0,1,1,1,9997,9997,1,9997,9997,9997,4,0,1,1,1,1,1,1,1,1,1,1
W02Q01,06-Sep-13,1:37:00 AM,11761,2143377,1,1,3,0,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,9997,9997,4,0,3,0,9997,9997,1,1,9997,1,9997,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,06-Sep-13,1:43:00 AM,11762,2188947,1,1,1,1,1,1,1,1,1,9997,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,9997,9997,1,4,0,1,9997,9997,1,9997,9997,9997,1,1,1,1,5,0,1,1,1,1,1,1
W02Q01,06-Sep-13,2:04:00 AM,11766,4555831,1,1,3,0,4,0,1,1,1,9997,9997,1,1,9997,1,5,0,9997,1,1,1,1,1,1,2,0,9997,4,9997,0,1,1,9997,1,9997,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,1,1,1
W02Q01,06-Sep-13,2:24:00 AM,11770,4469781,1,1,1,1,1,1,1,1,9997,1,9997,1,9997,1,1,4,0,9997,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,9997,3,9997,0,4,9997,9997,9997,0,1,1,1,1,3,0,1,1,1,1
W02Q01,06-Sep-13,2:55:00 AM,11775,4360230,1,1,1,1,1,1,1,1,9997,9997,1,1,1,9997,1,1,1,1,9997,1,1,1,1,1,2,0,9997,9997,2,0,1,1,9997,9997,1,1,9997,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,06-Sep-13,3:01:00 AM,11776,935815,1,1,3,0,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,5,0,9997,2,9997,0,4,0,9997,9997,1,1,9997,9997,9997,4,0,1,1,1,1,1,1,5,0,1,1
W02Q01,06-Sep-13,3:02:00 AM,11777,4248339,1,1,1,1,4,0,1,1,9997,9997,1,1,2,9997,0,1,1,9997,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,9997,1,9997,1,4,9997,9997,9997,0,1,1,1,1,1,1,1,1,1,1
W02Q01,06-Sep-13,3:07:00 AM,11778,4413685,1,1,4,0,1,1,1,1,9997,1,9997,1,1,9997,1,4,0,1,9997,1,1,1,4,0,2,0,9997,9997,5,0,2,0,1,9997,9997,1,9997,9997,1,9997,1,1,1,4,0,1,1,1,1,2,0
W02Q01,06-Sep-13,3:21:00 AM,11779,1423374,1,1,1,1,4,0,1,1,9997,9997,1,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,1,1,9997,9997,1,1,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,06-Sep-13,3:22:00 AM,11780,4272927,1,1,1,1,4,0,1,1,9997,9997,2,0,9997,1,1,1,1,9997,1,1,4,0,1,1,1,1,5,9997,9997,0,2,0,3,9997,9997,0,4,9997,9997,9997,0,1,1,3,0,1,1,1,1,1,1
W02Q01,06-Sep-13,3:26:00 AM,11781,4455233,1,1,1,1,4,0,1,1,9997,9997,2,0,1,9997,1,1,1,3,9997,0,1,1,5,0,1,1,9997,5,9997,0,2,0,1,9997,9997,1,1,9997,9997,9997,1,3,0,5,0,3,0,1,1,5,0
W02Q01,06-Sep-13,3:29:00 AM,11782,4099616,1,1,1,1,1,1,1,1,9997,9997,1,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,9997,9997,5,0,3,0,9997,9997,1,1,9997,9997,9997,5,0,1,1,5,0,1,1,3,0,1,1
W02Q01,06-Sep-13,3:31:00 AM,11783,3766830,1,1,1,1,1,1,1,1,9997,4,9997,0,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,9997,1,9997,1,5,0,9997,1,9997,1,9997,9997,9997,5,0,1,1,1,1,1,1,1,1,1,1
W02Q01,06-Sep-13,3:32:00 AM,11784,4267846,1,1,1,1,5,0,1,1,9997,1,9997,1,1,9997,1,1,1,1,9997,1,1,1,4,0,1,1,9997,9997,2,0,5,0,1,9997,9997,1,9997,1,9997,9997,1,2,0,1,1,2,0,1,1,1,1
W02Q01,06-Sep-13,3:45:00 AM,11786,2630926,1,1,1,1,4,0,1,1,9997,9997,2,0,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,3,9997,9997,0,5,0,9997,9997,1,1,9997,9997,9997,5,0,1,1,1,1,1,1,3,0,5,0
W02Q01,06-Sep-13,3:53:00 AM,11788,3402168,1,1,4,0,1,1,5,0,9997,9997,1,1,9997,1,1,1,1,4,9997,0,1,1,1,1,1,1,9997,5,9997,0,1,1,1,9997,9997,1,9997,4,9997,9997,0,1,1,4,0,1,1,3,0,5,0
W02Q01,06-Sep-13,3:59:00 AM,11789,2134177,2,0,3,0,4,0,1,1,1,9997,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,1,2,0,9997,3,9997,0,1,1,9997,4,9997,0,9997,4,9997,9997,0,1,1,5,0,5,0,1,1,1,1
W02Q01,06-Sep-13,4:04:00 AM,11792,4060757,1,1,2,0,1,1,1,1,9997,5,9997,0,2,9997,0,1,1,4,9997,0,2,0,2,0,2,0,9997,9997,3,0,3,0,9997,9997,2,0,9997,3,9997,9997,0,3,0,1,1,5,0,4,0,4,0
W02Q01,06-Sep-13,4:17:00 AM,11793,4355962,1,1,1,1,5,0,1,1,3,9997,9997,0,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,1,9997,9997,1,1,1,9997,1,9997,1,4,9997,9997,9997,0,3,0,3,0,1,1,3,0,1,1
W02Q01,06-Sep-13,4:17:00 AM,11794,2158908,1,1,3,0,1,1,1,1,9997,1,9997,1,9997,5,0,4,0,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,9997,9997,1,9997,5,9997,9997,0,1,1,4,0,1,1,1,1,1,1
W02Q01,06-Sep-13,4:38:00 AM,11797,4501419,1,1,1,1,1,1,1,1,9997,1,9997,1,9997,1,1,1,1,9997,1,1,1,1,1,1,5,0,9997,9997,3,0,1,1,9997,9997,1,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,1,1,1
W02Q01,06-Sep-13,4:43:00 AM,11798,3296105,1,1,1,1,1,1,1,1,9997,1,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,1,2,0,9997,9997,1,1,5,0,1,9997,9997,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,1,1,1
W02Q01,06-Sep-13,4:50:00 AM,11799,3965270,1,1,1,1,4,0,1,1,1,9997,9997,1,1,9997,1,5,0,9997,1,1,1,1,1,1,1,1,9997,4,9997,0,3,0,4,9997,9997,0,9997,4,9997,9997,0,1,1,3,0,1,1,3,0,1,1
W02Q01,06-Sep-13,4:56:00 AM,11800,4494806,1,1,3,0,1,1,1,1,9997,4,9997,0,9997,4,0,1,1,1,9997,1,3,0,3,0,5,0,9997,5,9997,0,3,0,9997,1,9997,1,9997,9997,1,9997,1,3,0,5,0,1,1,1,1,5,0
W02Q01,06-Sep-13,5:14:00 AM,11801,2980534,1,1,1,1,1,1,1,1,9997,1,9997,1,9997,4,0,1,1,9997,1,1,1,1,1,1,1,1,9997,5,9997,0,4,0,9997,9997,1,1,3,9997,9997,9997,0,2,0,1,1,1,1,1,1,5,0
W02Q01,06-Sep-13,5:23:00 AM,11802,4546760,1,1,1,1,4,0,1,1,9997,9997,1,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,9997,5,9997,0,5,0,1,9997,9997,1,9997,1,9997,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,06-Sep-13,5:47:00 AM,11807,4359056,1,1,1,1,4,0,1,1,5,9997,9997,0,9997,1,1,1,1,9997,1,1,1,1,1,1,1,1,9997,1,9997,1,5,0,5,9997,9997,0,9997,4,9997,9997,0,1,1,5,0,3,0,1,1,5,0
W02Q01,06-Sep-13,5:55:00 AM,11810,4028568,5,0,3,0,1,1,1,1,1,9997,9997,1,9997,1,1,4,0,5,9997,0,3,0,4,0,5,0,9997,9997,4,0,2,0,1,9997,9997,1,9997,9997,1,9997,1,4,0,1,1,2,0,5,0,4,0
W02Q01,06-Sep-13,5:56:00 AM,11811,4350476,1,1,1,1,1,1,1,1,9997,9997,1,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,9997,9997,1,1,1,1,9997,1,9997,1,9997,1,9997,9997,1,1,1,5,0,1,1,1,1,1,1
W02Q01,06-Sep-13,6:10:00 AM,11817,806335,1,1,1,1,5,0,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,3,0,4,0,2,0,3,9997,9997,0,5,0,9997,1,9997,1,9997,9997,1,9997,1,1,1,1,1,1,1,1,1,5,0
W02Q01,06-Sep-13,6:27:00 AM,11821,4128563,1,1,1,1,1,1,1,1,9997,1,9997,1,1,9997,1,5,0,1,9997,1,1,1,1,1,1,1,5,9997,9997,0,1,1,9997,1,9997,1,9997,9997,9997,5,0,1,1,1,1,2,0,1,1,1,1
W02Q01,06-Sep-13,7:01:00 AM,11825,3789041,1,1,3,0,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,9997,2,9997,0,1,1,9997,1,9997,1,1,9997,9997,9997,1,1,1,5,0,1,1,5,0,1,1
W02Q01,06-Sep-13,7:01:00 AM,11826,2561479,1,1,1,1,1,1,1,1,5,9997,9997,0,9997,1,1,1,1,9997,1,1,1,1,1,1,1,1,9997,9997,1,1,5,0,1,9997,9997,1,4,9997,9997,9997,0,3,0,1,1,1,1,1,1,1,1
W02Q01,06-Sep-13,7:19:00 AM,11829,2625998,1,1,1,1,4,0,1,1,9997,9997,3,0,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,1,1,9997,9997,1,1,9997,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,06-Sep-13,7:27:00 AM,11830,4260958,1,1,3,0,1,1,1,1,2,9997,9997,0,9997,1,1,1,1,1,9997,1,1,1,1,1,5,0,1,9997,9997,1,4,0,9997,9997,1,1,9997,9997,1,9997,1,1,1,1,1,3,0,1,1,1,1
W02Q01,06-Sep-13,7:41:00 AM,11832,2439502,3,0,4,0,4,0,2,0,4,9997,9997,0,9997,4,0,1,1,9997,1,1,1,1,5,0,3,0,9997,9997,2,0,5,0,1,9997,9997,1,9997,4,9997,9997,0,4,0,5,0,1,1,4,0,4,0
