quiz,submission_id,submission_date,submission_time,coursera_user_id,Q01,Q01_corr,Q02v1,Q02v2,Q02_corr,Q03,Q03_corr,Q04,Q04_corr,Q05v1,Q05v2,Q05_corr,Q06v1,Q06v2,Q06_corr,Q07,Q07_corr,Q08v1,Q08v2,Q08_corr,Q09v1,Q09v2,Q09_corr,Q10v1,Q10v2,Q10_corr,Q11v1,Q11v2,Q11_corr,Q12v1,Q12v2,Q12_corr,Q13v1,Q13v2,Q13_corr,Q14v1,Q14v2,Q14_corr,Q15,Q15_corr,Q16,Q16_corr,Q17,Q17_corr,Q18,Q18_corr,Q19,Q19_corr,Q20,Q20_corr
W06Q01,24254,05-Oct-13,5:45:00 AM,4364970,1,1,9997,5,0,2,0,1,1,1,9997,1,1,9997,1,1,1,9997,5,0,9997,1,1,1,9997,1,9997,4,0,9997,1,1,9997,1,1,9997,1,1,2,0,3,0,1,1,2,0,1,1,2,0
W06Q01,24256,05-Oct-13,5:48:00 AM,2555733,1,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24259,05-Oct-13,6:13:00 AM,4210844,1,1,1,9997,1,2,0,1,1,9997,1,1,1,9997,1,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24263,05-Oct-13,6:35:00 AM,3195471,1,1,1,9997,1,1,1,5,0,1,9997,1,1,9997,1,2,0,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,2,0,9997,1,1,1,1,5,0,1,1,5,0,1,1,1,1
W06Q01,24264,05-Oct-13,6:40:00 AM,3945714,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,1,9997,1,9997,1,1,2,9997,0,1,9997,1,2,9997,0,9997,1,1,3,0,5,0,1,1,1,1,1,1,1,1
W06Q01,24265,05-Oct-13,6:44:00 AM,4103077,1,1,9997,1,1,1,1,1,1,9997,1,1,1,9997,1,1,1,1,9997,1,9997,1,1,9997,1,1,9997,2,0,1,9997,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24267,05-Oct-13,7:14:00 AM,4438853,1,1,9997,1,1,2,0,1,1,4,9997,0,1,9997,1,2,0,1,9997,1,9997,1,1,9997,1,1,9997,4,0,1,9997,1,2,9997,0,1,9997,1,4,0,5,0,1,1,4,0,1,1,2,0
W06Q01,24272,05-Oct-13,7:37:00 AM,1863691,1,1,1,9997,1,1,1,1,1,9997,1,1,1,9997,1,1,1,9999,9999,0,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9999,9999,0,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24273,05-Oct-13,7:45:00 AM,2349837,1,1,1,9997,1,1,1,5,0,9997,1,1,9997,4,0,1,1,9997,1,1,9997,1,1,9997,1,1,3,9997,0,9997,1,1,9997,1,1,9997,1,1,1,1,4,0,4,0,1,1,4,0,2,0
W06Q01,24275,05-Oct-13,8:20:00 AM,4392717,1,1,9997,5,0,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,9997,4,0,1,9997,1,1,9997,1,3,9997,0,9997,2,0,9997,1,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24277,05-Oct-13,8:36:00 AM,4468683,1,1,1,9997,1,1,1,1,1,1,9997,1,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,3,0,1,9997,1,1,9997,1,1,9997,1,1,1,4,0,1,1,1,1,1,1,2,0
W06Q01,24281,05-Oct-13,9:09:00 AM,4457051,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,9997,1,1,1,9997,1,2,9997,0,1,9997,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,4,0
W06Q01,24283,05-Oct-13,9:23:00 AM,4533648,1,1,9997,1,1,1,1,5,0,9997,1,1,3,9997,0,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,2,9997,0,9997,5,0,9997,1,1,1,1,9999,0,4,0,5,0,2,0,3,0
W06Q01,24285,05-Oct-13,9:29:00 AM,4344238,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,1,1,2,0,1,9997,1,9997,1,1,1,9997,1,9997,4,0,9997,1,1,9997,1,1,9997,1,1,4,0,5,0,1,1,1,1,1,1,1,1
W06Q01,24286,05-Oct-13,9:30:00 AM,2955426,1,1,1,9997,1,1,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,9997,1,1,9997,4,0,9997,1,1,1,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24290,05-Oct-13,10:28:00 AM,4528174,1,1,1,9997,1,1,1,4,0,9997,1,1,1,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,5,0,1,1,1,1,1,1,1,1,2,0
W06Q01,24294,05-Oct-13,11:30:00 AM,4470788,1,1,9997,1,1,3,0,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,1,9997,1,9997,1,1,9999,9999,0,1,9997,1,1,9997,1,1,9997,1,3,0,5,0,1,1,1,1,1,1,4,0
W06Q01,24295,05-Oct-13,11:31:00 AM,4030124,1,1,9997,4,0,2,0,5,0,9997,1,1,5,9997,0,2,0,5,9997,0,9997,1,1,9997,1,1,1,9997,1,9997,4,0,9997,2,0,9997,1,1,2,0,1,1,1,1,1,1,2,0,5,0
W06Q01,24299,05-Oct-13,11:56:00 AM,1856945,1,1,1,9997,1,3,0,5,0,4,9997,0,1,9997,1,1,1,1,9997,1,1,9997,1,9997,3,0,1,9997,1,1,9997,1,1,9997,1,9997,4,0,1,1,1,1,1,1,4,0,1,1,3,0
W06Q01,24300,05-Oct-13,12:01:00 PM,262915,1,1,2,9997,0,2,0,1,1,4,9997,0,9997,1,1,1,1,2,9997,0,9997,1,1,1,9997,1,9997,3,0,9997,1,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24302,05-Oct-13,12:06:00 PM,4222295,1,1,9997,1,1,2,0,5,0,9997,1,1,1,9997,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,3,0,1,1,1,1,1,1,1,1,2,0
W06Q01,24304,05-Oct-13,12:09:00 PM,2546118,1,1,9997,1,1,1,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24305,05-Oct-13,12:19:00 PM,4487264,1,1,9997,1,1,2,0,1,1,9997,1,1,9997,1,1,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,1,5,0,1,1,1,1,1,1,1,1
W06Q01,24306,05-Oct-13,12:26:00 PM,4289882,1,1,9997,1,1,1,1,1,1,9997,1,1,1,9997,1,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,2,0,9997,1,1,1,1,1,1,1,1,1,1,1,1,3,0
W06Q01,24307,05-Oct-13,12:31:00 PM,1901903,1,1,9997,1,1,1,1,5,0,1,9997,1,1,9997,1,1,1,9997,1,1,1,9997,1,9997,1,1,2,9997,0,9997,1,1,9997,1,1,1,9997,1,4,0,4,0,1,1,1,1,2,0,1,1
W06Q01,24310,05-Oct-13,12:44:00 PM,3660020,1,1,1,9997,1,1,1,1,1,9997,1,1,1,9997,1,5,0,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,4,0,2,9997,0,1,9997,1,2,0,5,0,1,1,5,0,2,0,2,0
W06Q01,24313,05-Oct-13,1:05:00 PM,2376695,3,0,9997,1,1,1,1,5,0,9997,1,1,9997,1,1,1,1,1,9997,1,9997,1,1,3,9997,0,1,9997,1,9997,4,0,9997,4,0,9997,2,0,2,0,4,0,4,0,2,0,3,0,4,0
W06Q01,24316,05-Oct-13,1:16:00 PM,3856685,1,1,4,9997,0,2,0,5,0,1,9997,1,9997,4,0,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,4,0
W06Q01,24317,05-Oct-13,1:24:00 PM,3040923,1,1,1,9997,1,1,1,1,1,4,9997,0,1,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24319,05-Oct-13,1:31:00 PM,4404694,1,1,9997,4,0,2,0,5,0,1,9997,1,1,9997,1,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,3,0,5,0,1,1,1,1,1,1,1,1
W06Q01,24322,05-Oct-13,1:35:00 PM,4276921,1,1,1,9997,1,1,1,5,0,1,9997,1,9997,3,0,4,0,3,9997,0,1,9997,1,9997,2,0,9997,3,0,9997,4,0,1,9997,1,9997,1,1,3,0,1,1,3,0,1,1,2,0,2,0
W06Q01,24327,05-Oct-13,1:51:00 PM,4207673,1,1,9997,5,0,1,1,1,1,1,9997,1,1,9997,1,4,0,3,9997,0,9997,1,1,2,9997,0,9997,4,0,9997,1,1,1,9997,1,9997,1,1,1,1,1,1,1,1,1,1,2,0,1,1
W06Q01,24329,05-Oct-13,1:56:00 PM,4487577,1,1,9997,1,1,2,0,1,1,3,9997,0,2,9997,0,2,0,1,9997,1,9997,4,0,9997,1,1,2,9997,0,9997,1,1,1,9997,1,9997,1,1,1,1,2,0,2,0,4,0,4,0,2,0
W06Q01,24331,05-Oct-13,2:02:00 PM,4529912,1,1,1,9997,1,1,1,5,0,1,9997,1,9997,1,1,1,1,3,9997,0,9997,1,1,1,9997,1,3,9997,0,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,2,0,1,1,4,0
W06Q01,24335,05-Oct-13,2:17:00 PM,3727501,1,1,1,9997,1,1,1,5,0,9997,1,1,1,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,1,2,0,1,1,1,1,1,1,2,0
W06Q01,24338,05-Oct-13,2:37:00 PM,2411871,3,0,9997,1,1,1,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,4,0,1,1,1,1,1,1,2,0
W06Q01,24342,05-Oct-13,3:02:00 PM,1916451,1,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,1,1,1,1,1,4,0,1,1,4,0
W06Q01,24344,05-Oct-13,3:13:00 PM,4308072,1,1,1,9997,1,2,0,1,1,9997,1,1,4,9997,0,1,1,3,9997,0,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,1,5,0,1,1,1,1,1,1,1,1
W06Q01,24346,05-Oct-13,3:30:00 PM,4269946,1,1,9997,1,1,3,0,5,0,9997,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,9997,1,3,9997,0,1,9997,1,9997,2,0,1,9997,1,4,0,5,0,1,1,5,0,3,0,3,0
W06Q01,24347,05-Oct-13,3:31:00 PM,615355,1,1,9997,5,0,1,1,5,0,9997,2,0,9997,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,9997,2,0,9997,1,1,9997,2,0,9997,1,1,1,1,3,0,1,1,1,1,1,1,2,0
W06Q01,24352,05-Oct-13,3:39:00 PM,1718879,1,1,1,9997,1,1,1,1,1,9997,1,1,9997,1,1,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,4,0
W06Q01,24354,05-Oct-13,3:47:00 PM,920332,1,1,1,9997,1,1,1,1,1,9997,1,1,9997,3,0,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,2,0,3,0,2,0
W06Q01,24356,05-Oct-13,3:48:00 PM,3712177,1,1,9997,5,0,1,1,5,0,3,9997,0,1,9997,1,1,1,4,9997,0,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,5,9997,0,1,1,5,0,1,1,1,1,1,1,4,0
W06Q01,24357,05-Oct-13,3:51:00 PM,4483838,1,1,9997,5,0,2,0,1,1,9997,1,1,1,9997,1,2,0,9997,4,0,1,9997,1,1,9997,1,9997,4,0,5,9997,0,9997,2,0,1,9997,1,1,1,1,1,1,1,1,1,3,0,4,0
W06Q01,24361,05-Oct-13,4:01:00 PM,4432705,1,1,9997,1,1,1,1,5,0,9997,1,1,9997,1,1,1,1,9997,3,0,9997,1,1,9997,1,1,3,9997,0,1,9997,1,9997,1,1,9997,1,1,2,0,1,1,1,1,1,1,1,1,2,0
W06Q01,24362,05-Oct-13,4:04:00 PM,2756093,1,1,9997,5,0,2,0,4,0,9997,2,0,9997,1,1,1,1,9997,1,1,2,9997,0,9997,1,1,9997,3,0,9997,4,0,9997,1,1,1,9997,1,1,1,1,1,1,1,3,0,3,0,2,0
W06Q01,24376,05-Oct-13,4:38:00 PM,1241217,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,5,0,5,0,1,1,2,0,1,1,1,1
W06Q01,24378,05-Oct-13,4:40:00 PM,2442486,1,1,1,9997,1,1,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24380,05-Oct-13,4:44:00 PM,2492068,1,1,1,9997,1,1,1,5,0,1,9997,1,1,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,4,9997,0,9997,1,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24382,05-Oct-13,4:48:00 PM,4412025,1,1,9997,4,0,1,1,5,0,4,9997,0,1,9997,1,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24383,05-Oct-13,4:51:00 PM,2663807,1,1,1,9997,1,1,1,1,1,9997,1,1,4,9997,0,2,0,9997,1,1,9997,1,1,1,9997,1,9997,3,0,1,9997,1,9997,2,0,9997,1,1,4,0,2,0,1,1,1,1,1,1,2,0
W06Q01,24384,05-Oct-13,4:51:00 PM,3520003,1,1,9997,1,1,2,0,1,1,1,9997,1,1,9997,1,1,1,9997,2,0,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24385,05-Oct-13,4:53:00 PM,3786410,1,1,1,9997,1,1,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,9997,1,1,1,9997,1,9997,3,0,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24386,05-Oct-13,4:55:00 PM,3437641,1,1,9997,1,1,2,0,4,0,9997,1,1,9997,1,1,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24389,05-Oct-13,5:03:00 PM,3548185,1,1,9997,1,1,1,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24390,05-Oct-13,5:06:00 PM,4072006,1,1,1,9997,1,1,1,1,1,9997,1,1,9997,1,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,4,0,1,1,1,1,1,1,1,1,1,1
W06Q01,24391,05-Oct-13,5:11:00 PM,4462430,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,9997,1,1,1,9997,1,1,9997,1,9997,4,0,9997,1,1,1,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24392,05-Oct-13,5:13:00 PM,3875000,1,1,4,9997,0,2,0,5,0,1,9997,1,9997,1,1,1,1,1,9997,1,3,9997,0,9997,1,1,2,9997,0,1,9997,1,1,9997,1,4,9997,0,1,1,2,0,1,1,1,1,2,0,4,0
W06Q01,24393,05-Oct-13,5:14:00 PM,870072,1,1,1,9997,1,1,1,5,0,9997,1,1,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,1,2,9997,0,9997,4,0,9997,1,1,9997,1,1,4,0,1,1,1,1,5,0,1,1,1,1
W06Q01,24394,05-Oct-13,5:17:00 PM,4496298,1,1,3,9997,0,1,1,1,1,1,9997,1,3,9997,0,1,1,9997,1,1,9997,1,1,2,9997,0,1,9997,1,4,9997,0,3,9997,0,1,9997,1,3,0,1,1,3,0,2,0,3,0,1,1
W06Q01,24395,05-Oct-13,5:20:00 PM,1521438,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,1,5,0,1,1,1,1,1,1,2,0
W06Q01,24417,05-Oct-13,6:13:00 PM,1790692,1,1,9997,5,0,4,0,5,0,3,9997,0,9997,1,1,1,1,9997,3,0,9997,1,1,9997,2,0,1,9997,1,4,9997,0,1,9997,1,9997,1,1,1,1,5,0,5,0,5,0,1,1,5,0
W06Q01,24422,05-Oct-13,6:20:00 PM,3957434,1,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24423,05-Oct-13,6:21:00 PM,4404870,1,1,2,9997,0,2,0,5,0,9997,1,1,5,9997,0,1,1,2,9997,0,9997,1,1,5,9997,0,4,9997,0,5,9997,0,9997,5,0,9997,1,1,4,0,5,0,5,0,3,0,2,0,5,0
W06Q01,24431,05-Oct-13,6:41:00 PM,268759,1,1,9997,4,0,1,1,3,0,1,9997,1,5,9997,0,2,0,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,2,0,4,0
W06Q01,24435,05-Oct-13,6:53:00 PM,4350730,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,2,0,5,9997,0,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24436,05-Oct-13,6:56:00 PM,162493,1,1,9997,1,1,1,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,5,0,9997,1,1,1,1,5,0,3,0,4,0,2,0,2,0
W06Q01,24437,05-Oct-13,7:03:00 PM,682459,1,1,9997,4,0,2,0,1,1,4,9997,0,9997,1,1,1,1,3,9997,0,9997,1,1,9997,1,1,9997,3,0,9997,1,1,1,9997,1,1,9997,1,1,1,2,0,1,1,2,0,1,1,2,0
W06Q01,24440,05-Oct-13,7:13:00 PM,584445,1,1,9997,1,1,1,1,1,1,1,9997,1,2,9997,0,1,1,3,9997,0,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,4,0
W06Q01,24441,05-Oct-13,7:14:00 PM,2437513,1,1,9997,1,1,4,0,1,1,1,9997,1,9997,1,1,1,1,9997,1,1,1,9997,1,2,9997,0,9997,1,1,9997,1,1,9997,1,1,9997,1,1,2,0,3,0,1,1,1,1,5,0,2,0
W06Q01,24442,05-Oct-13,7:16:00 PM,4258959,1,1,1,9997,1,1,1,5,0,4,9997,0,9997,1,1,1,1,9997,1,1,9997,1,1,9997,5,0,1,9997,1,4,9997,0,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24444,05-Oct-13,7:22:00 PM,4476831,1,1,9997,1,1,1,1,1,1,9997,2,0,1,9997,1,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24446,05-Oct-13,7:29:00 PM,4485384,1,1,1,9997,1,1,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,9997,1,1,9997,2,0,1,9997,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24448,05-Oct-13,7:33:00 PM,4462660,1,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,9997,1,1,9997,1,1,3,9997,0,9997,1,1,1,9997,1,1,9997,1,5,0,1,1,1,1,2,0,1,1,1,1
W06Q01,24449,05-Oct-13,7:40:00 PM,2447170,4,0,9997,5,0,1,1,3,0,1,9997,1,5,9997,0,1,1,1,9997,1,9997,4,0,9997,1,1,9997,4,0,9997,3,0,1,9997,1,1,9997,1,3,0,1,1,2,0,1,1,2,0,1,1
W06Q01,24454,05-Oct-13,7:59:00 PM,3255692,1,1,1,9997,1,1,1,5,0,4,9997,0,5,9997,0,1,1,3,9997,0,1,9997,1,1,9997,1,4,9997,0,9997,1,1,1,9997,1,1,9997,1,1,1,5,0,1,1,1,1,1,1,2,0
W06Q01,24458,05-Oct-13,8:26:00 PM,4500055,3,0,9997,1,1,1,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24460,05-Oct-13,8:43:00 PM,2723703,1,1,1,9997,1,1,1,5,0,9997,1,1,9997,1,1,2,0,3,9997,0,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,3,0,4,0
W06Q01,24462,05-Oct-13,8:52:00 PM,3789041,1,1,9997,5,0,2,0,1,1,9997,4,0,9997,1,1,1,1,2,9997,0,1,9997,1,9997,1,1,9997,1,1,1,9997,1,2,9997,0,1,9997,1,1,1,5,0,1,1,2,0,2,0,2,0
W06Q01,24463,05-Oct-13,8:55:00 PM,4329482,1,1,9997,5,0,1,1,1,1,9997,2,0,9997,1,1,1,1,4,9997,0,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,2,0,9997,1,1,1,1,2,0,1,1,2,0,1,1,4,0
W06Q01,24465,05-Oct-13,9:04:00 PM,2477094,1,1,9997,1,1,1,1,1,1,9997,2,0,9997,1,1,2,0,9997,2,0,1,9997,1,1,9997,1,3,9997,0,9997,1,1,9997,1,1,1,9997,1,2,0,1,1,1,1,1,1,1,1,4,0
W06Q01,24466,05-Oct-13,9:09:00 PM,4492048,1,1,1,9997,1,2,0,5,0,9997,1,1,9997,1,1,1,1,3,9997,0,1,9997,1,1,9997,1,9997,4,0,4,9997,0,3,9997,0,4,9997,0,1,1,2,0,1,1,5,0,1,1,1,1
W06Q01,24467,05-Oct-13,9:12:00 PM,3087285,1,1,9997,1,1,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24471,05-Oct-13,9:31:00 PM,2008667,1,1,9997,1,1,1,1,5,0,9997,1,1,9997,1,1,1,1,1,9997,1,9997,1,1,5,9997,0,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,1,5,0,1,1,1,1,1,1,2,0
W06Q01,24472,05-Oct-13,9:31:00 PM,4306895,1,1,9997,5,0,1,1,5,0,4,9997,0,4,9997,0,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,4,0,1,1,3,0,1,1,5,0,2,0
W06Q01,24473,05-Oct-13,9:33:00 PM,138605,1,1,9997,4,0,2,0,1,1,9997,1,1,1,9997,1,1,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,1,5,0,1,1,1,1,1,1,1,1
W06Q01,24474,05-Oct-13,9:36:00 PM,4405955,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,1,5,0,1,1,1,1,1,1,1,1
W06Q01,24475,05-Oct-13,9:37:00 PM,3840157,1,1,3,9997,0,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,4,0,3,9997,0,1,9997,1,1,9997,1,1,1,5,0,1,1,5,0,1,1,1,1
W06Q01,24478,05-Oct-13,9:47:00 PM,4316487,1,1,9997,4,0,3,0,1,1,1,9997,1,9997,1,1,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,4,0,5,0,1,1,1,1,1,1,1,1,1,1
W06Q01,24480,05-Oct-13,9:53:00 PM,1136405,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,3,0,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24481,05-Oct-13,9:54:00 PM,2976924,1,1,9997,1,1,1,1,1,1,1,9997,1,1,9997,1,2,0,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,2,0,1,9997,1,1,1,1,1,1,1,1,1,1,1,4,0
W06Q01,24484,05-Oct-13,9:57:00 PM,4117008,1,1,9997,1,1,1,1,1,1,9997,2,0,9997,1,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,2,9997,0,1,1,2,0,1,1,1,1,1,1,2,0
W06Q01,24486,05-Oct-13,10:00:00 PM,4042173,1,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,9997,1,1,1,9997,1,9997,4,0,1,9997,1,3,9997,0,9997,1,1,3,0,2,0,1,1,1,1,3,0,1,1
W06Q01,24489,05-Oct-13,10:09:00 PM,4181143,1,1,1,9997,1,1,1,5,0,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,4,0,9997,4,0,9997,1,1,9997,1,1,1,1,2,0,1,1,1,1,1,1,4,0
W06Q01,24495,05-Oct-13,10:20:00 PM,4364682,1,1,1,9997,1,1,1,4,0,9997,1,1,1,9997,1,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24496,05-Oct-13,10:24:00 PM,4078646,1,1,9997,5,0,1,1,1,1,3,9997,0,4,9997,0,1,1,5,9997,0,9997,1,1,5,9997,0,1,9997,1,1,9997,1,3,9997,0,1,9997,1,4,0,1,1,1,1,1,1,5,0,4,0
W06Q01,24501,05-Oct-13,10:38:00 PM,4399011,1,1,1,9997,1,5,0,1,1,9997,1,1,4,9997,0,1,1,9997,1,1,9997,1,1,9997,1,1,3,9997,0,9997,4,0,1,9997,1,9997,1,1,1,1,4,0,1,1,2,0,1,1,4,0
