quiz,submission_id,submission_date,submission_time,coursera_user_id,Q01,Q01_corr,Q02,Q02_corr,Q03,Q03_corr,Q04,Q04_corr,Q05,Q05_corr,Q06,Q06_corr,Q07,Q07_corr,Q08,Q08_corr,Q09v1,Q09v2,Q09v3,Q09_corr,Q10,Q10_corr,Q11,Q11_corr,Q12v1,Q12v2,Q12v3,Q12_corr,Q13v1,Q13v2,Q13v3,Q13v4,Q13_corr,Q14v1,Q14v2,Q14_corr,Q15,Q15_corr,Q16,Q16_corr,Q17v1,Q17v2,Q17_corr,Q18,Q18_corr,Q19,Q19_corr,Q20,Q20_corr
W08Q01,28134,18-Oct-13,12:22:00 PM,2430889,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,2,0,1,1,1,9997,9997,1,9999,9997,1,9997,1,9997,1,1,3,0,4,0,1,9997,1,1,1,2,0,1,1
W08Q01,28136,18-Oct-13,12:41:00 PM,3102717,2,0,1,1,1,1,1,1,1,1,5,0,5,0,1,1,9997,3,9997,0,1,1,1,1,1,9997,9997,1,9999,9997,9997,1,1,9997,1,1,1,1,1,1,1,9997,1,5,0,2,0,1,1
W08Q01,28137,18-Oct-13,12:48:00 PM,4114441,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,9997,1,9997,1,2,0,1,1,1,9997,9997,1,9999,9997,9997,1,1,9997,4,0,1,1,1,1,5,9997,0,1,1,2,0,2,0
W08Q01,28139,18-Oct-13,1:00:00 PM,2376695,5,0,1,1,5,0,3,0,1,1,2,0,2,0,1,1,9997,9997,2,0,9999,0,3,0,9997,5,9997,0,5,9997,9997,9997,0,9997,1,1,4,0,5,0,4,9997,0,1,1,5,0,5,0
W08Q01,28147,18-Oct-13,1:47:00 PM,3920453,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,9999,3,9997,9997,0,1,9997,1,1,1,4,0,1,9997,1,1,1,2,0,1,1
W08Q01,28148,18-Oct-13,2:12:00 PM,3010421,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,5,0,9997,9997,1,1,9999,1,9997,9997,1,9997,1,1,1,1,1,1,9997,1,1,1,1,2,0,1,1
W08Q01,28149,18-Oct-13,2:20:00 PM,4361281,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,1,9997,9997,1,9999,9997,1,9997,1,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,1
W08Q01,28156,18-Oct-13,2:40:00 PM,2750143,1,1,1,1,1,1,1,1,1,1,5,0,5,0,1,1,2,9997,9997,0,5,0,1,1,1,9997,9997,1,9999,9997,9997,1,1,9997,1,1,1,1,1,1,2,9997,0,1,1,2,0,3,0
W08Q01,28157,18-Oct-13,2:42:00 PM,4291836,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9997,9997,0,2,0,1,1,9997,9997,5,0,3,9997,9997,9997,0,9997,1,1,1,1,1,1,9997,5,0,1,1,4,0,2,0
W08Q01,28160,18-Oct-13,2:54:00 PM,2162192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,9997,9997,0,2,0,3,0,1,9997,9997,1,9999,1,9997,9997,1,9997,1,1,1,1,1,1,1,9997,1,1,1,2,0,1,1
W08Q01,28161,18-Oct-13,3:04:00 PM,4300750,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,9997,9997,1,1,1,1,2,0,9997,9997,1,1,9999,9997,9997,1,1,9997,1,1,3,0,4,0,3,9997,0,5,0,2,0,2,0
W08Q01,28164,18-Oct-13,3:20:00 PM,4351378,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,9997,9997,1,1,1,1,1,9997,9997,1,1,1,9997,9997,9997,1,1,9997,1,1,1,1,1,1,9997,1,1,1,1,1,1,1
W08Q01,28166,18-Oct-13,3:28:00 PM,4367708,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,9997,1,3,9997,9997,9997,0,9997,1,1,1,1,1,1,9997,4,0,1,1,1,1,4,0
W08Q01,28173,18-Oct-13,3:45:00 PM,2271959,1,1,2,0,4,0,6,0,1,1,1,1,5,0,1,1,1,9997,9997,1,2,0,1,1,4,9997,9997,0,1,9997,9997,9997,1,9997,4,0,1,1,1,1,9997,3,0,5,0,1,1,5,0
W08Q01,28174,18-Oct-13,3:50:00 PM,3096293,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,9997,9997,2,0,1,1,3,0,1,9997,9997,1,2,9997,9997,9997,0,9997,1,1,5,0,4,0,2,9997,0,5,0,2,0,2,0
W08Q01,28180,18-Oct-13,3:57:00 PM,29821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,3,0,1,1,9997,1,9997,1,1,9997,9997,9997,1,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,2,0
W08Q01,28181,18-Oct-13,4:02:00 PM,4109314,2,0,1,1,5,0,1,1,1,1,2,0,1,1,1,1,4,9997,9997,0,3,0,3,0,9997,9997,5,0,9999,1,9997,9997,1,9997,1,1,5,0,4,0,9997,4,0,5,0,1,1,4,0
W08Q01,28182,18-Oct-13,4:04:00 PM,2307809,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,9997,1,9999,9997,1,9997,1,9997,1,1,1,1,1,1,9997,1,1,1,1,1,1,2,0
W08Q01,28183,18-Oct-13,4:04:00 PM,4366316,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,9999,1,9997,9997,1,9997,1,1,1,1,4,0,9997,1,1,1,1,1,1,2,0
W08Q01,28184,18-Oct-13,4:05:00 PM,4300036,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,9997,9997,1,5,0,1,1,9997,1,9997,1,1,9997,9997,9997,1,9997,1,1,1,1,1,1,2,9997,0,1,1,1,1,4,0
W08Q01,28185,18-Oct-13,4:15:00 PM,1768108,5,0,2,0,9999,0,2,0,1,1,1,1,5,0,1,1,1,9997,9997,1,1,1,1,1,9997,1,9997,1,1,9997,9997,9997,1,9997,4,0,1,1,1,1,1,9997,1,5,0,2,0,3,0
W08Q01,28194,18-Oct-13,4:44:00 PM,4222277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,9997,1,1,9999,1,9997,9997,1,9997,1,1,1,1,1,1,9997,1,1,1,1,1,1,2,0
W08Q01,28196,18-Oct-13,4:50:00 PM,4367889,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,1,9997,1,9999,9997,2,9997,0,1,9997,1,1,1,1,1,4,9997,0,1,1,1,1,4,0
W08Q01,28210,18-Oct-13,5:44:00 PM,4471832,1,1,4,0,1,1,3,0,1,1,2,0,1,1,4,0,9997,9997,1,1,2,0,1,1,9997,9997,2,0,9999,9997,9997,1,1,1,9997,1,1,1,1,1,2,9997,0,5,0,1,1,5,0
W08Q01,28212,18-Oct-13,5:47:00 PM,2525189,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,9997,9997,1,1,1,1,1,1,9997,9997,5,0,2,9997,9997,9997,0,9997,1,1,1,1,1,1,9997,1,1,1,1,2,0,1,1
W08Q01,28213,18-Oct-13,5:55:00 PM,1278723,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,3,0,9997,9997,1,1,1,9997,9997,9997,1,9997,1,1,3,0,1,1,2,9997,0,1,1,1,1,2,0
W08Q01,28215,18-Oct-13,6:00:00 PM,4237013,1,1,1,1,5,0,1,1,1,1,2,0,1,1,1,1,4,9997,9997,0,3,0,5,0,9997,9997,5,0,9999,9997,9997,5,0,1,9997,1,3,0,4,0,9997,4,0,5,0,3,0,2,0
W08Q01,28216,18-Oct-13,6:00:00 PM,4511731,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,1,9997,1,9999,1,9997,9997,1,9997,1,1,1,1,1,1,9997,1,1,1,1,1,1,4,0
W08Q01,28219,18-Oct-13,6:09:00 PM,4470788,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,9997,3,9997,0,5,0,3,0,9997,9997,1,1,9999,9997,1,9997,1,1,9997,1,3,0,4,0,9997,4,0,1,1,2,0,1,1
W08Q01,28222,18-Oct-13,6:17:00 PM,4230289,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,9997,5,0,9999,9997,1,9997,1,1,9997,1,1,1,1,1,1,9997,1,1,1,1,1,1,1
W08Q01,28225,18-Oct-13,6:30:00 PM,1109869,4,0,4,0,5,0,4,0,1,1,1,1,2,0,4,0,9997,1,9997,1,2,0,2,0,9997,9997,3,0,9999,5,9997,9997,0,9997,3,0,3,0,4,0,9997,5,0,5,0,4,0,4,0
W08Q01,28228,18-Oct-13,6:33:00 PM,3287639,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,4,0,9997,9997,1,1,9999,9997,1,9997,1,9997,1,1,3,0,4,0,9997,4,0,5,0,1,1,5,0
W08Q01,28229,18-Oct-13,6:38:00 PM,4194269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,9997,1,1,9997,9997,9997,1,9997,1,1,1,1,1,1,9997,1,1,1,1,2,0,1,1
W08Q01,28232,18-Oct-13,6:45:00 PM,3217188,1,1,5,0,2,0,1,1,5,0,2,0,4,0,5,0,5,9997,9997,0,1,1,5,0,9997,3,9997,0,9999,9997,9997,5,0,9997,1,1,1,1,4,0,9997,5,0,5,0,4,0,5,0
W08Q01,28233,18-Oct-13,6:51:00 PM,4485009,1,1,1,1,3,0,1,1,1,1,5,0,2,0,1,1,9997,9997,1,1,2,0,3,0,9997,1,9997,1,9999,2,9997,9997,0,2,9997,0,3,0,1,1,9997,2,0,2,0,5,0,2,0
W08Q01,28237,18-Oct-13,7:00:00 PM,4302029,4,0,5,0,4,0,6,0,1,1,2,0,9999,0,4,0,9999,9999,9999,0,1,1,9999,0,1,9997,9997,1,9999,9999,9999,9999,0,9997,2,0,9999,0,2,0,9999,9999,0,1,1,2,0,5,0
W08Q01,28242,18-Oct-13,7:26:00 PM,178319,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,3,9997,0,2,0,1,1,9997,1,9997,1,9999,9997,9997,1,1,1,9997,1,3,0,1,1,1,9997,1,5,0,1,1,1,1
W08Q01,28243,18-Oct-13,7:34:00 PM,584445,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,9997,1,1,9999,1,9997,9997,1,9997,1,1,1,1,1,1,2,9997,0,1,1,2,0,4,0
W08Q01,28244,18-Oct-13,7:51:00 PM,2513830,1,1,1,1,1,1,1,1,1,1,5,0,5,0,4,0,9997,1,9997,1,5,0,3,0,9997,2,9997,0,9999,9997,9997,1,1,1,9997,1,1,1,1,1,9997,1,1,2,0,3,0,1,1
W08Q01,28246,18-Oct-13,8:11:00 PM,2477094,1,1,2,0,1,1,1,1,1,1,1,1,5,0,1,1,9997,1,9997,1,1,1,1,1,2,9997,9997,0,9999,9997,1,9997,1,9997,2,0,1,1,1,1,3,9997,0,2,0,1,1,2,0
W08Q01,28247,18-Oct-13,8:12:00 PM,1769345,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,2,0,4,9997,9997,0,1,9997,9997,9997,1,1,9997,1,1,1,1,1,9997,4,0,1,1,4,0,2,0
W08Q01,28248,18-Oct-13,8:19:00 PM,4072006,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,9997,9997,1,1,5,0,1,1,9997,1,9997,1,1,9997,9997,9997,1,1,9997,1,3,0,1,1,9997,1,1,1,1,1,1,2,0
W08Q01,28249,18-Oct-13,8:20:00 PM,4375995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,2,0,1,1,9997,9997,5,0,9999,1,9997,9997,1,9997,4,0,3,0,4,0,9997,5,0,1,1,1,1,1,1
W08Q01,28253,18-Oct-13,8:33:00 PM,1961019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,9997,1,1,1,9997,9997,9997,1,1,9997,1,1,1,1,1,1,9997,1,1,1,1,1,1,1
W08Q01,28254,18-Oct-13,8:35:00 PM,4159257,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,9997,1,9999,9997,2,9997,0,9997,1,1,1,1,4,0,4,9997,0,1,1,1,1,2,0
W08Q01,28255,18-Oct-13,8:36:00 PM,3137036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,9997,1,1,9999,9997,2,9997,0,1,9997,1,1,1,1,1,3,9997,0,1,1,1,1,1,1
W08Q01,28258,18-Oct-13,8:45:00 PM,3250989,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,3,0,1,9997,9997,1,9999,1,9997,9997,1,9997,1,1,1,1,1,1,3,9997,0,1,1,1,1,4,0
W08Q01,28259,18-Oct-13,8:45:00 PM,2521570,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,5,0,1,1,9997,9997,5,0,9999,9997,1,9997,1,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,4,0
W08Q01,28263,18-Oct-13,9:03:00 PM,4124799,1,1,2,0,1,1,1,1,1,1,5,0,1,1,1,1,9997,1,9997,1,1,1,1,1,4,9997,9997,0,9999,1,9997,9997,1,1,9997,1,1,1,1,1,3,9997,0,1,1,2,0,2,0
W08Q01,28264,18-Oct-13,9:11:00 PM,3246454,1,1,1,1,1,1,1,1,1,1,1,1,5,0,4,0,9997,9997,1,1,1,1,1,1,9997,9997,5,0,9999,9997,9997,1,1,1,9997,1,1,1,1,1,1,9997,1,5,0,1,1,1,1
W08Q01,28268,18-Oct-13,9:20:00 PM,4186395,1,1,2,0,5,0,4,0,1,1,1,1,1,1,1,1,9997,1,9997,1,2,0,1,1,9997,9997,1,1,9999,9997,1,9997,1,9997,2,0,1,1,2,0,1,9997,1,1,1,4,0,4,0
W08Q01,28271,18-Oct-13,9:31:00 PM,4405955,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,1,9997,1,9999,1,9997,9997,1,9997,1,1,1,1,4,0,9997,1,1,1,1,1,1,1,1
W08Q01,28272,18-Oct-13,9:34:00 PM,2252766,1,1,3,0,1,1,4,0,1,1,1,1,2,0,1,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,9999,9997,1,9997,1,1,9997,1,1,1,1,1,1,9997,1,5,0,1,1,5,0
W08Q01,28274,18-Oct-13,9:50:00 PM,2012617,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,9997,1,2,9997,9997,9997,0,9997,1,1,1,1,1,1,1,9997,1,1,1,1,1,4,0
W08Q01,28280,18-Oct-13,10:14:00 PM,2339029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9997,9997,0,1,1,1,1,9997,1,9997,1,9999,9997,9997,1,1,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,1
W08Q01,28283,18-Oct-13,10:20:00 PM,4399011,1,1,1,1,1,1,1,1,2,0,2,0,1,1,1,1,9997,9997,1,1,1,1,1,1,1,9997,9997,1,9999,1,9997,9997,1,9997,1,1,1,1,1,1,1,9997,1,5,0,1,1,1,1
W08Q01,28286,18-Oct-13,10:25:00 PM,4316842,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,9997,9997,1,1,1,1,5,0,1,9997,9997,1,2,9997,9997,9997,0,1,9997,1,1,1,1,1,9997,1,1,5,0,4,0,1,1
W08Q01,28288,18-Oct-13,10:46:00 PM,2873216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,5,0,4,0,1,9997,9997,1,1,9997,9997,9997,1,9997,1,1,1,1,1,1,9997,1,1,1,1,1,1,2,0
W08Q01,28291,18-Oct-13,11:16:00 PM,4553945,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,9997,1,1,9999,1,9997,9997,1,1,9997,1,1,1,1,1,1,9997,1,1,1,1,1,1,1
W08Q01,28292,18-Oct-13,11:18:00 PM,2734120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,9999,9997,3,9997,0,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,1
W08Q01,28294,18-Oct-13,11:47:00 PM,4500457,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,9999,9997,9997,1,1,1,9997,1,1,1,4,0,1,9997,1,1,1,1,1,1,1
W08Q01,28296,18-Oct-13,11:56:00 PM,1004533,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,9997,1,9997,1,1,1,1,1,9997,5,9997,0,9999,1,9997,9997,1,9997,1,1,1,1,1,1,9997,1,1,1,1,1,1,5,0
W08Q01,28297,19-Oct-13,12:04:00 AM,465645,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,3,0,1,1,2,9997,9997,0,9999,9997,9997,1,1,1,9997,1,1,1,1,1,9997,1,1,1,1,2,0,2,0
W08Q01,28300,19-Oct-13,12:34:00 AM,4188190,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,1,9997,1,9999,9997,1,9997,1,9997,1,1,1,1,1,1,9997,1,1,1,1,2,0,1,1
W08Q01,28303,19-Oct-13,12:37:00 AM,4286345,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,5,0,1,9997,9997,1,1,9997,9997,9997,1,9997,1,1,2,0,4,0,9997,1,1,5,0,4,0,1,1
W08Q01,28304,19-Oct-13,12:42:00 AM,4395130,2,0,1,1,1,1,2,0,1,1,1,1,1,1,1,1,4,9997,9997,0,2,0,5,0,1,9997,9997,1,9999,9997,9997,4,0,5,9997,0,1,1,4,0,4,9997,0,5,0,2,0,5,0
W08Q01,28312,19-Oct-13,1:28:00 AM,2099994,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,9997,3,9997,0,5,0,1,1,9997,9997,3,0,9999,9997,1,9997,1,9997,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1
W08Q01,28317,19-Oct-13,1:57:00 AM,4060757,5,0,2,0,4,0,1,1,5,0,4,0,1,1,3,0,9997,9997,2,0,3,0,1,1,9997,9997,5,0,9999,9997,3,9997,0,2,9997,0,4,0,4,0,5,9997,0,2,0,3,0,1,1
W08Q01,28320,19-Oct-13,2:04:00 AM,3437641,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,9997,1,9999,9997,1,9997,1,9997,1,1,1,1,1,1,3,9997,0,1,1,2,0,2,0
W08Q01,28324,19-Oct-13,2:28:00 AM,635278,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,2,9997,9997,0,9999,9997,5,9997,0,1,9997,1,1,1,1,1,1,9997,1,1,1,2,0,1,1
W08Q01,28326,19-Oct-13,3:05:00 AM,1179212,1,1,1,1,5,0,1,1,2,0,1,1,1,1,1,1,9997,1,9997,1,1,1,2,0,4,9997,9997,0,9999,9997,9997,1,1,2,9997,0,1,1,4,0,9997,3,0,5,0,1,1,5,0
W08Q01,28327,19-Oct-13,3:07:00 AM,1692055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,5,0,1,1,5,9997,9997,0,9999,9997,9997,1,1,1,9997,1,1,1,1,1,5,9997,0,1,1,1,1,1,1
W08Q01,28328,19-Oct-13,3:14:00 AM,1623855,1,1,1,1,5,0,2,0,1,1,1,1,1,1,4,0,9997,9997,1,1,5,0,3,0,2,9997,9997,0,9999,9997,9997,1,1,5,9997,0,1,1,4,0,9997,4,0,5,0,2,0,2,0
W08Q01,28329,19-Oct-13,3:52:00 AM,3460803,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9997,9997,0,5,0,5,0,9997,9997,1,1,9999,1,9997,9997,1,9997,1,1,1,1,1,1,9997,1,1,5,0,1,1,5,0
W08Q01,28332,19-Oct-13,4:32:00 AM,4453733,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,9997,5,0,9999,9997,9997,1,1,1,9997,1,1,1,1,1,3,9997,0,1,1,1,1,2,0
W08Q01,28333,19-Oct-13,4:33:00 AM,4437534,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,1,9997,9997,1,9999,9997,9997,1,1,9997,1,1,1,1,1,1,3,9997,0,1,1,1,1,2,0
W08Q01,28337,19-Oct-13,5:53:00 AM,270106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9997,9997,0,1,1,4,0,9997,9997,5,0,9999,9997,1,9997,1,9997,1,1,5,0,3,0,9997,3,0,1,1,3,0,1,1
W08Q01,28340,19-Oct-13,6:17:00 AM,4028933,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,3,0,9997,9997,1,1,3,9997,9997,9997,0,1,9997,1,1,1,1,1,9997,3,0,1,1,1,1,1,1
W08Q01,28341,19-Oct-13,6:21:00 AM,4210844,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,1,9997,1,9999,1,9997,9997,1,9997,1,1,2,0,1,1,9997,1,1,1,1,4,0,2,0
W08Q01,28343,19-Oct-13,6:40:00 AM,2555733,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,5,0,1,1,9997,9997,5,0,1,9997,9997,9997,1,9997,1,1,1,1,4,0,9997,1,1,1,1,1,1,1,1
W08Q01,28345,19-Oct-13,6:45:00 AM,4464930,1,1,3,0,1,1,1,1,1,1,1,1,4,0,1,1,9997,1,9997,1,1,1,1,1,9997,9997,1,1,9999,9997,9997,2,0,9997,1,1,1,1,4,0,9997,2,0,1,1,3,0,5,0
W08Q01,28348,19-Oct-13,7:06:00 AM,4465451,1,1,2,0,5,0,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,1,9997,9997,1,9999,9997,3,9997,0,9997,1,1,1,1,4,0,9997,5,0,1,1,1,1,1,1
W08Q01,28349,19-Oct-13,7:10:00 AM,2252534,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,3,0,9997,9997,1,1,9999,9997,9997,1,1,1,9997,1,1,1,1,1,9997,4,0,1,1,1,1,5,0
W08Q01,28354,19-Oct-13,7:41:00 AM,1206712,1,1,2,0,1,1,1,1,1,1,4,0,2,0,1,1,9997,5,9997,0,5,0,3,0,9997,9997,1,1,9999,9997,3,9997,0,1,9997,1,4,0,5,0,9997,4,0,1,1,1,1,2,0
W08Q01,28358,19-Oct-13,7:47:00 AM,3520003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,9999,9997,9997,1,1,9997,1,1,1,1,1,1,5,9997,0,1,1,2,0,4,0
W08Q01,28360,19-Oct-13,7:53:00 AM,2353237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,9997,1,1,9999,1,9997,9997,1,1,9997,1,1,1,1,1,3,9997,0,1,1,1,1,1,1
W08Q01,28363,19-Oct-13,8:02:00 AM,3877706,1,1,1,1,1,1,1,1,1,1,4,0,1,1,1,1,9997,1,9997,1,1,1,1,1,1,9997,9997,1,9999,9997,1,9997,1,1,9997,1,1,1,2,0,9997,1,1,5,0,1,1,2,0
W08Q01,28366,19-Oct-13,8:15:00 AM,3205986,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,5,0,1,9997,9997,1,1,9997,9997,9997,1,9997,1,1,5,0,1,1,9997,1,1,5,0,1,1,2,0
W08Q01,28374,19-Oct-13,8:56:00 AM,4103077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,9997,5,0,9999,9997,9997,1,1,1,9997,1,1,1,1,1,3,9997,0,5,0,1,1,1,1
W08Q01,28375,19-Oct-13,9:00:00 AM,2969843,2,0,1,1,1,1,1,1,2,0,1,1,2,0,1,1,1,9997,9997,1,5,0,1,1,9997,9997,5,0,9999,1,9997,9997,1,1,9997,1,1,1,1,1,1,9997,1,1,1,1,1,1,1
W08Q01,28376,19-Oct-13,9:10:00 AM,4289882,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,9997,5,0,9999,9997,3,9997,0,9997,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1
W08Q01,28377,19-Oct-13,9:23:00 AM,864050,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,4,0,1,1,9997,1,9997,1,9999,1,9997,9997,1,1,9997,1,1,1,1,1,1,9997,1,1,1,1,1,1,1
W08Q01,28378,19-Oct-13,9:24:00 AM,4405972,1,1,1,1,4,0,4,0,1,1,1,1,3,0,1,1,9997,3,9997,0,1,1,1,1,9997,1,9997,1,1,9997,9997,9997,1,1,9997,1,2,0,3,0,9997,4,0,5,0,4,0,3,0
W08Q01,28380,19-Oct-13,9:30:00 AM,4415835,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,9997,9997,1,1,1,1,1,1,9997,1,9997,1,9999,9997,9997,1,1,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,1
W08Q01,28381,19-Oct-13,9:30:00 AM,3941944,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,9997,2,9997,0,5,0,3,0,1,9997,9997,1,9999,9997,2,9997,0,9997,2,0,1,1,1,1,9997,3,0,1,1,1,1,1,1
W08Q01,28383,19-Oct-13,9:38:00 AM,3107031,1,1,1,1,1,1,1,1,1,1,4,0,5,0,1,1,9997,3,9997,0,2,0,1,1,1,9997,9997,1,9999,9997,9997,1,1,1,9997,1,3,0,1,1,3,9997,0,4,0,1,1,2,0
W08Q01,28385,19-Oct-13,9:50:00 AM,4364970,1,1,1,1,1,1,4,0,1,1,1,1,5,0,1,1,9997,9997,1,1,1,1,3,0,9997,5,9997,0,9999,9997,2,9997,0,4,9997,0,3,0,1,1,3,9997,0,5,0,3,0,4,0
W08Q01,28388,19-Oct-13,9:56:00 AM,4519707,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,1,9997,1,1,9997,9997,9997,1,9997,1,1,1,1,1,1,5,9997,0,3,0,1,1,1,1
W08Q01,28390,19-Oct-13,10:03:00 AM,2561479,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,9997,1,9999,9997,9997,1,1,9997,1,1,4,0,1,1,1,9997,1,1,1,2,0,5,0
