quiz,submission_id,submission_date,submission_time,coursera_user_id,Q01,Q01_corr,Q02,Q02_corr,Q03,Q03_corr,Q04,Q04_corr,Q05,Q05_corr,Q06,Q06_corr,Q07,Q07_corr,Q08,Q08_corr,Q09,Q09_corr,Q10,Q10_corr,Q11,Q11_corr,Q12,Q12_corr,Q13v1,Q13v2,Q13_corr,Q14,Q14_corr,Q15,Q15_corr,Q16,Q16_corr,Q17,Q17_corr,Q18,Q18_corr,Q19,Q19_corr,Q20v1,Q20v2,Q20_corr
W03Q01,16107,13-Sep-13,10:34:00 AM,3789041,2,0,1,1,1,1,1,1,4,0,1,1,2,0,5,0,3,0,3,0,3,0,1,1,1,9997,1,1,1,2,0,2,0,1,1,1,1,1,1,9997,3,0
W03Q01,16113,13-Sep-13,11:03:00 AM,1423374,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,3,0,1,1,1,9997,1
W03Q01,16114,13-Sep-13,11:19:00 AM,3200424,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,3,0,3,0,5,0,1,1,1,9997,1,1,1,1,1,2,0,2,0,5,0,1,1,9997,2,0
W03Q01,16115,13-Sep-13,11:20:00 AM,2126844,2,0,1,1,1,1,1,1,4,0,1,1,2,0,5,0,5,0,2,0,3,0,1,1,9997,3,0,1,1,1,1,2,0,4,0,1,1,3,0,9997,1,1
W03Q01,16116,13-Sep-13,11:22:00 AM,3118275,2,0,1,1,1,1,1,1,3,0,1,1,1,1,1,1,5,0,1,1,5,0,1,1,1,9997,1,1,1,1,1,2,0,1,1,4,0,5,0,9997,1,1
W03Q01,16121,13-Sep-13,11:44:00 AM,3556558,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,9997,2,0,3,0,1,1,1,1,2,0,2,0,5,0,9997,4,0
W03Q01,16122,13-Sep-13,11:54:00 AM,4366316,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,1,5,0,1,1,1,9997,1,1,1,1,1,2,0,1,1,3,0,2,0,1,9997,1
W03Q01,16123,13-Sep-13,11:58:00 AM,3097270,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,5,0,1,1,1,1,3,0,1,9997,1,3,0,1,1,2,0,2,0,1,1,3,0,2,9997,0
W03Q01,16126,13-Sep-13,12:05:00 PM,4481093,1,1,1,1,1,1,1,1,5,0,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,4,0
W03Q01,16127,13-Sep-13,12:05:00 PM,2976924,3,0,1,1,1,1,1,1,4,0,1,1,1,1,1,1,3,0,1,1,5,0,1,1,9997,4,0,1,1,2,0,2,0,1,1,1,1,2,0,1,9997,1
W03Q01,16128,13-Sep-13,12:11:00 PM,1658801,4,0,1,1,5,0,1,1,1,1,1,1,1,1,1,1,4,0,1,1,1,1,1,1,9997,5,0,1,1,1,1,5,0,1,1,1,1,1,1,1,9997,1
W03Q01,16129,13-Sep-13,12:13:00 PM,4290689,1,1,1,1,1,1,3,0,2,0,1,1,1,1,1,1,4,0,3,0,2,0,4,0,9997,4,0,3,0,2,0,1,1,3,0,1,1,3,0,9997,1,1
W03Q01,16130,13-Sep-13,12:16:00 PM,4413292,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,9997,1,1,1,1,1,1,2,0,1,1,1,1,5,0,9997,5,0
W03Q01,16131,13-Sep-13,12:24:00 PM,2095198,4,0,1,1,1,1,1,1,2,0,1,1,5,0,1,1,3,0,1,1,1,1,1,1,1,9997,1,2,0,1,1,2,0,2,0,2,0,1,1,1,9997,1
W03Q01,16132,13-Sep-13,12:27:00 PM,3455926,1,1,1,1,1,1,1,1,3,0,1,1,5,0,1,1,1,1,2,0,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,5,0,9997,4,0
W03Q01,16135,13-Sep-13,12:44:00 PM,3894855,3,0,3,0,5,0,1,1,4,0,3,0,5,0,4,0,1,1,2,0,1,1,4,0,1,9997,1,5,0,5,0,2,0,2,0,4,0,3,0,9997,4,0
W03Q01,16136,13-Sep-13,12:49:00 PM,4437904,2,0,1,1,5,0,1,1,1,1,1,1,1,1,1,1,5,0,1,1,5,0,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,3,0,4,9997,0
W03Q01,16139,13-Sep-13,1:13:00 PM,4476831,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,9997,3,0,1,1,1,1,2,0,1,1,3,0,5,0,9997,5,0
W03Q01,16140,13-Sep-13,1:14:00 PM,4300750,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,2,0,1,1,1,1,2,0,5,0,1,1,1,1,9997,1,1
W03Q01,16142,13-Sep-13,1:18:00 PM,4365917,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,5,0,1,1,9997,1,1,1,1,1,1,2,0,5,0,2,0,4,0,9997,1,1
W03Q01,16144,13-Sep-13,1:21:00 PM,2740286,1,1,1,1,1,1,1,1,1,1,9999,0,1,1,1,1,1,1,3,0,1,1,1,1,9997,1,1,1,1,2,0,2,0,1,1,2,0,2,0,9997,1,1
W03Q01,16147,13-Sep-13,1:22:00 PM,4300036,1,1,1,1,1,1,1,1,4,0,1,1,5,0,1,1,1,1,3,0,1,1,1,1,1,9997,1,1,1,2,0,2,0,1,1,1,1,2,0,9997,3,0
W03Q01,16148,13-Sep-13,1:30:00 PM,4468683,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,2,0,1,1,2,0,1,1,1,9997,1
W03Q01,16150,13-Sep-13,1:37:00 PM,4573205,2,0,1,1,1,1,4,0,1,1,1,1,4,0,1,1,3,0,3,0,5,0,1,1,4,9997,0,5,0,4,0,2,0,2,0,2,0,3,0,9997,1,1
W03Q01,16152,13-Sep-13,1:48:00 PM,4436734,4,0,1,1,1,1,4,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,2,0,1,1,2,0,1,1,4,0,9997,4,0
W03Q01,16154,13-Sep-13,1:56:00 PM,2756093,2,0,1,1,1,1,1,1,4,0,1,1,2,0,1,1,5,0,2,0,2,0,1,1,4,9997,0,5,0,5,0,2,0,1,1,1,1,2,0,5,9997,0
W03Q01,16156,13-Sep-13,2:05:00 PM,2969843,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,9997,1,1,1,1,1,1,2,0,1,1,2,0,1,1,9997,1,1
W03Q01,16157,13-Sep-13,2:07:00 PM,4416591,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,2,0,1,1,1,1,1,1,2,0,3,0,2,9997,0
W03Q01,16158,13-Sep-13,2:07:00 PM,1382711,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,4,0,1,1,1,1,2,0,1,1,2,0,1,1,9997,1,1
W03Q01,16163,13-Sep-13,2:31:00 PM,4070542,4,0,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,9997,1,1,1,1,1,2,0,1,1,5,0,1,1,2,9997,0
W03Q01,16164,13-Sep-13,2:33:00 PM,988553,3,0,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,4,0,3,0,9997,4,0
W03Q01,16165,13-Sep-13,2:36:00 PM,1856945,1,1,1,1,1,1,4,0,2,0,1,1,1,1,1,1,3,0,3,0,5,0,1,1,9997,1,1,4,0,1,1,2,0,1,1,1,1,5,0,9997,3,0
W03Q01,16167,13-Sep-13,2:39:00 PM,2983306,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,9997,1,1,1,1,1,1,2,0,1,1,1,1,2,0,2,9997,0
W03Q01,16169,13-Sep-13,2:46:00 PM,4304461,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,4,0,1,1,1,1,2,0,1,1,1,1,3,0,9997,1,1
W03Q01,16171,13-Sep-13,2:56:00 PM,3010421,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,4,0,3,0,1,1,1,1,9997,2,0,3,0,1,1,1,1,2,0,1,1,5,0,9997,4,0
W03Q01,16172,13-Sep-13,2:58:00 PM,2088075,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9997,0,1,1,1,1,2,0,1,1,3,0,1,1,1,9997,1
W03Q01,16176,13-Sep-13,3:10:00 PM,3895752,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,2,0,2,0,5,0,1,1,1,1,1,9997,1
W03Q01,16180,13-Sep-13,3:14:00 PM,4520491,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1
W03Q01,16183,13-Sep-13,3:17:00 PM,1364804,1,1,1,1,1,1,1,1,1,1,9999,0,1,1,1,1,1,1,3,0,1,1,1,1,1,9997,1,1,1,1,1,9999,0,1,1,1,1,4,0,1,9997,1
W03Q01,16185,13-Sep-13,3:19:00 PM,4088631,2,0,1,1,1,1,4,0,1,1,1,1,1,1,1,1,3,0,5,0,1,1,3,0,1,9997,1,1,1,1,1,2,0,1,1,3,0,4,0,9997,3,0
W03Q01,16186,13-Sep-13,3:21:00 PM,4111619,5,0,1,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,2,0,1,1,2,0,1,1,5,0,2,0,5,0,3,9997,0
W03Q01,16187,13-Sep-13,3:23:00 PM,4319744,3,0,1,1,1,1,1,1,1,1,1,1,4,0,1,1,3,0,1,1,1,1,1,1,9997,3,0,2,0,5,0,2,0,2,0,1,1,4,0,9997,4,0
W03Q01,16188,13-Sep-13,3:25:00 PM,3317728,2,0,1,1,1,1,1,1,1,1,1,1,5,0,1,1,3,0,3,0,3,0,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,1,1,1,9997,1
W03Q01,16191,13-Sep-13,3:36:00 PM,3951732,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,3,0,2,0,9997,3,0,5,0,4,0,9999,0,2,0,4,0,5,0,1,9997,1
W03Q01,16197,13-Sep-13,3:42:00 PM,1502994,1,1,1,1,1,1,2,0,4,0,1,1,5,0,1,1,3,0,1,1,1,1,1,1,9997,2,0,1,1,1,1,1,1,2,0,3,0,1,1,9997,1,1
W03Q01,16198,13-Sep-13,3:45:00 PM,1066330,3,0,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,4,0,1,1,1,1,1,9997,1,2,0,1,1,2,0,1,1,1,1,4,0,9997,5,0
W03Q01,16199,13-Sep-13,3:49:00 PM,3606610,1,1,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,3,0,1,1,1,1,9997,5,0,1,1,1,1,1,1,4,0,2,0,3,0,9997,1,1
W03Q01,16200,13-Sep-13,3:52:00 PM,2709291,2,0,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,3,0,1,1,1,1,3,0,5,0,5,0,2,0,4,9997,0
W03Q01,16203,13-Sep-13,3:59:00 PM,3419257,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,4,0,1,1,1,1,9997,4,0,1,1,1,1,1,1,1,1,4,0,5,0,9997,1,1
W03Q01,16205,13-Sep-13,4:03:00 PM,4127022,2,0,1,1,1,1,4,0,4,0,1,1,1,1,1,1,3,0,3,0,1,1,1,1,9997,3,0,1,1,1,1,2,0,1,1,1,1,2,0,1,9997,1
W03Q01,16206,13-Sep-13,4:03:00 PM,4325295,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,9997,1,3,0,1,1,2,0,1,1,4,0,2,0,1,9997,1
W03Q01,16209,13-Sep-13,4:17:00 PM,4468733,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,9997,3,0,1,1,1,1,2,0,1,1,5,0,1,1,1,9997,1
W03Q01,16210,13-Sep-13,4:18:00 PM,3943037,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,4,0,1,1,1,1,2,0,1,1,2,0,2,0,9997,3,0
W03Q01,16211,13-Sep-13,4:19:00 PM,1161754,2,0,1,1,1,1,1,1,3,0,1,1,5,0,1,1,3,0,3,0,1,1,1,1,9997,3,0,1,1,1,1,1,1,2,0,1,1,1,1,2,9997,0
W03Q01,16214,13-Sep-13,4:29:00 PM,4533992,1,1,1,1,5,0,1,1,1,1,1,1,4,0,5,0,4,0,4,0,5,0,4,0,9997,1,1,2,0,5,0,2,0,1,1,2,0,5,0,9997,1,1
W03Q01,16216,13-Sep-13,4:33:00 PM,2813088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,1,1,9997,3,0,3,0,2,0,5,0,3,0,4,0,5,0,9997,5,0
W03Q01,16217,13-Sep-13,4:33:00 PM,3102717,2,0,4,0,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,9997,1,1,1,1,1,1,1,1,1,4,0,2,0,9997,4,0
W03Q01,16219,13-Sep-13,4:39:00 PM,1241431,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,2,0,3,0,2,9997,0
W03Q01,16222,13-Sep-13,4:47:00 PM,4381579,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,1,1,9997,3,0
W03Q01,16225,13-Sep-13,4:59:00 PM,4555831,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,4,0,1,1,1,1,2,0,1,1,1,1,3,0,9997,1,1
W03Q01,16226,13-Sep-13,5:07:00 PM,4142590,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,4,0,1,9997,1,1,1,5,0,4,0,1,1,3,0,4,0,9997,2,0
W03Q01,16230,13-Sep-13,5:10:00 PM,4470690,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,3,0,1,1,1,1,1,1,2,0,1,1,5,0,9997,3,0
W03Q01,16236,13-Sep-13,5:58:00 PM,29821,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,9997,1,1,1,1,1,1,2,0,1,1,1,1,3,0,9997,1,1
W03Q01,16237,13-Sep-13,5:59:00 PM,2129481,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,2,0,1,1,1,1,1,1,4,0,3,9997,0
W03Q01,16238,13-Sep-13,6:02:00 PM,4409457,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,5,0,1,1,9997,3,0,1,1,1,1,2,0,5,0,2,0,4,0,2,9997,0
W03Q01,16239,13-Sep-13,6:07:00 PM,4393981,1,1,5,0,1,1,3,0,3,0,4,0,5,0,4,0,1,1,4,0,5,0,4,0,9997,4,0,1,1,2,0,5,0,1,1,1,1,4,0,2,9997,0
W03Q01,16242,13-Sep-13,6:15:00 PM,4471745,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,2,0,1,1,1,1,9997,1,1
W03Q01,16243,13-Sep-13,6:22:00 PM,378301,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,5,0,3,0,3,0,1,1,9997,2,0,1,1,2,0,2,0,1,1,1,1,2,0,1,9997,1
W03Q01,16245,13-Sep-13,6:26:00 PM,2827325,1,1,1,1,1,1,1,1,5,0,1,1,1,1,1,1,3,0,3,0,1,1,1,1,9997,3,0,1,1,1,1,5,0,3,0,2,0,1,1,2,9997,0
W03Q01,16246,13-Sep-13,6:35:00 PM,2606892,2,0,1,1,1,1,2,0,4,0,1,1,1,1,1,1,3,0,3,0,3,0,1,1,9997,4,0,2,0,2,0,1,1,1,1,4,0,5,0,9997,3,0
W03Q01,16251,13-Sep-13,6:52:00 PM,3395118,1,1,1,1,1,1,4,0,5,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,9997,2,0,1,1,1,1,2,0,2,0,2,0,3,0,9997,4,0
W03Q01,16256,13-Sep-13,6:58:00 PM,4347934,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,1,1,9997,3,0,1,1,1,1,2,0,2,0,1,1,3,0,9997,2,0
W03Q01,16258,13-Sep-13,7:11:00 PM,4311953,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,3,0,3,0,1,1,1,1,9997,2,0,1,1,2,0,2,0,1,1,5,0,5,0,3,9997,0
W03Q01,16259,13-Sep-13,7:20:00 PM,920332,2,0,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,3,0,1,1,1,1,9997,1,1,1,1,1,1,2,0,2,0,3,0,1,1,9997,1,1
W03Q01,16260,13-Sep-13,7:25:00 PM,3830790,2,0,1,1,1,1,4,0,1,1,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,4,0,1,1,1,9997,1
W03Q01,16262,13-Sep-13,7:37:00 PM,4501419,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,3,0,1,1,1,9997,1
W03Q01,16267,13-Sep-13,7:47:00 PM,3087285,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,9997,1
W03Q01,16269,13-Sep-13,7:50:00 PM,3096293,1,1,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,4,0,1,1,1,9997,1
W03Q01,16270,13-Sep-13,7:50:00 PM,4063398,3,0,1,1,1,1,1,1,2,0,4,0,1,1,1,1,1,1,3,0,5,0,1,1,9997,2,0,5,0,4,0,4,0,1,1,1,1,2,0,9997,4,0
W03Q01,16271,13-Sep-13,7:51:00 PM,3996585,3,0,1,1,1,1,3,0,9999,0,9999,0,1,1,1,1,3,0,1,1,1,1,1,1,9997,4,0,1,1,4,0,5,0,4,0,4,0,2,0,3,9997,0
W03Q01,16272,13-Sep-13,7:54:00 PM,4061349,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1
W03Q01,16273,13-Sep-13,7:55:00 PM,4186395,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,4,0,3,0,1,1,1,9997,1,1,1,1,1,2,0,2,0,2,0,1,1,9997,5,0
W03Q01,16274,13-Sep-13,7:56:00 PM,1328436,3,0,1,1,1,1,1,1,1,1,1,1,1,1,5,0,3,0,1,1,1,1,1,1,9997,4,0,1,1,1,1,5,0,1,1,1,1,2,0,1,9997,1
W03Q01,16280,13-Sep-13,8:11:00 PM,4367708,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,2,0,1,1,1,1,4,0,1,1,9997,4,0
W03Q01,16281,13-Sep-13,8:13:00 PM,4367889,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,2,0,1,1,1,1,4,0,1,1,9997,4,0
W03Q01,16282,13-Sep-13,8:13:00 PM,4329603,1,1,1,1,1,1,4,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,1,1,9997,4,0
W03Q01,16283,13-Sep-13,8:14:00 PM,2012617,4,0,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,5,0,1,1,4,0,9997,1,1
W03Q01,16288,13-Sep-13,8:24:00 PM,2546118,2,0,1,1,1,1,1,1,2,0,1,1,1,1,1,1,3,0,3,0,1,1,1,1,9997,3,0,2,0,1,1,2,0,1,1,3,0,2,0,3,9997,0
W03Q01,16289,13-Sep-13,8:26:00 PM,3716034,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,1,1,1,1,5,0,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,4,0,9997,1,1
W03Q01,16291,13-Sep-13,8:32:00 PM,4464419,1,1,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,5,0,4,0,1,1,1,9997,1
W03Q01,16296,13-Sep-13,8:43:00 PM,4408728,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,2,0,1,1,2,0,2,0,1,1,4,0,1,1,1,9997,1
W03Q01,16297,13-Sep-13,8:49:00 PM,4126508,4,0,1,1,5,0,1,1,1,1,3,0,5,0,1,1,1,1,4,0,3,0,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,1,1,9997,1,1
W03Q01,16299,13-Sep-13,8:53:00 PM,3618353,3,0,1,1,5,0,1,1,1,1,3,0,1,1,3,0,4,0,4,0,1,1,2,0,9997,4,0,2,0,1,1,2,0,5,0,3,0,3,0,3,9997,0
W03Q01,16300,13-Sep-13,8:54:00 PM,4485009,1,1,1,1,1,1,3,0,3,0,1,1,1,1,1,1,1,1,4,0,5,0,1,1,9997,4,0,3,0,4,0,1,1,4,0,1,1,3,0,4,9997,0
W03Q01,16307,13-Sep-13,9:22:00 PM,1955608,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,3,0,1,1,1,1,2,0,1,1,2,0,4,0,9997,3,0
W03Q01,16308,13-Sep-13,9:26:00 PM,3555413,3,0,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,5,0,1,1,9997,4,0
W03Q01,16310,13-Sep-13,9:33:00 PM,3505432,3,0,1,1,1,1,1,1,5,0,1,1,5,0,5,0,5,0,1,1,5,0,1,1,9997,3,0,1,1,1,1,2,0,3,0,3,0,1,1,9997,4,0
W03Q01,16315,13-Sep-13,9:40:00 PM,1007244,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,2,0,1,1,1,1,1,1,1,1,1,1,4,0,9997,2,0
W03Q01,16316,13-Sep-13,9:51:00 PM,1589469,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,2,0,1,1,4,0,3,0,9997,1,1
W03Q01,16318,13-Sep-13,9:54:00 PM,1307850,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1
W03Q01,16320,13-Sep-13,10:01:00 PM,1970458,1,1,1,1,1,1,1,1,5,0,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,1,1,9997,3,0
W03Q01,16323,13-Sep-13,10:11:00 PM,4360230,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,2,0,1,1,3,0,1,9997,1
W03Q01,16325,13-Sep-13,10:19:00 PM,4533648,1,1,1,1,1,1,1,1,4,0,1,1,5,0,1,1,4,0,3,0,3,0,5,0,1,9997,1,1,1,2,0,1,1,1,1,4,0,5,0,1,9997,1
W03Q01,16326,13-Sep-13,10:21:00 PM,4585588,3,0,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,2,0,5,0,1,1,1,1,4,0,4,0,4,0,9997,1,1
W03Q01,16327,13-Sep-13,10:24:00 PM,1795775,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,3,0,1,1,1,1,9997,2,0,1,1,1,1,2,0,5,0,9999,0,2,0,1,9997,1
W03Q01,16328,13-Sep-13,10:26:00 PM,3653308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,9997,1,1,1,2,0,2,0,1,1,1,1,3,0,1,9997,1
W03Q01,16329,13-Sep-13,10:31:00 PM,4378439,4,0,1,1,1,1,1,1,4,0,1,1,5,0,1,1,4,0,3,0,1,1,1,1,1,9997,1,1,1,2,0,2,0,1,1,4,0,5,0,9997,5,0
W03Q01,16332,13-Sep-13,10:38:00 PM,4018698,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,3,0,1,1,1,1,9997,2,0,1,1,1,1,2,0,1,1,1,1,4,0,9997,4,0
W03Q01,16333,13-Sep-13,10:39:00 PM,1779991,1,1,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,2,0,3,0,1,9997,1
W03Q01,16335,13-Sep-13,10:46:00 PM,2436921,4,0,1,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,2,0,9997,1,1
W03Q01,16339,13-Sep-13,10:52:00 PM,3989730,3,0,1,1,5,0,1,1,1,1,3,0,5,0,3,0,4,0,1,1,3,0,1,1,9997,2,0,5,0,2,0,5,0,4,0,4,0,3,0,9997,1,1
W03Q01,16340,13-Sep-13,10:53:00 PM,4405955,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,2,0,1,1,9997,1,1
W03Q01,16343,13-Sep-13,11:20:00 PM,4486662,1,1,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1
W03Q01,16346,13-Sep-13,11:37:00 PM,1010215,4,0,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,3,0,5,0,1,1,9997,2,0,5,0,2,0,1,1,2,0,2,0,4,0,9997,3,0
W03Q01,16347,13-Sep-13,11:43:00 PM,3511931,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,3,0,1,1,4,0,9997,1,1
W03Q01,16351,14-Sep-13,12:01:00 AM,1379640,1,1,1,1,1,1,3,0,5,0,1,1,1,1,1,1,1,1,4,0,2,0,1,1,1,9997,1,3,0,4,0,2,0,1,1,2,0,2,0,9997,5,0
W03Q01,16354,14-Sep-13,12:06:00 AM,4578299,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,2,0,3,0,1,1,2,0,1,1,5,0,1,1,1,9997,1
W03Q01,16355,14-Sep-13,12:07:00 AM,4394284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,4,0,1,9997,1
