quiz,submission_id,submission_date,submission_time,coursera_user_id,Q01,Q01_corr,Q02,Q02_corr,Q03,Q03_corr,Q04,Q04_corr,Q05,Q05_corr,Q06,Q06_corr,Q07,Q07_corr,Q08,Q08_corr,Q09v1,Q09v2,Q09_corr,Q10,Q10_corr,Q11,Q11_corr,Q12,Q12_corr,Q13,Q13_corr,Q14,Q14_corr,Q15,Q15_corr,Q16,Q16_corr,Q17,Q17_corr,Q18,Q18_corr,Q19,Q19_corr,Q20,Q20_corr
W01Q01,3595,28-Aug-13,12:18:00 PM,2737544,1,1,1,1,1,1,4,0,1,1,1,1,1,1,5,0,2,9997,0,5,0,1,1,4,0,1,1,9999,0,5,0,2,0,2,0,2,0,2,0,4,0
W01Q01,3597,28-Aug-13,12:20:00 PM,2273686,1,1,3,0,1,1,5,0,1,1,1,1,1,1,1,1,1,9997,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,5,0
W01Q01,3601,28-Aug-13,12:28:00 PM,3017353,1,1,1,1,9999,0,2,1,1,1,3,0,1,1,1,1,1,9997,1,4,0,1,1,3,0,2,0,2,0,3,0,1,1,5,0,1,1,2,0,1,1
W01Q01,3602,28-Aug-13,12:28:00 PM,4450480,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,9997,0,3,0,4,0,2,0,1,1,3,0,1,1,1,1,1,1,2,0,1,1,5,0
W01Q01,3605,28-Aug-13,12:31:00 PM,4346846,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,4,0,1,1,4,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,3,0,3,0
W01Q01,3607,28-Aug-13,12:35:00 PM,4501305,1,1,1,1,4,0,4,0,4,0,1,1,5,0,3,0,1,9997,1,5,0,4,0,2,0,5,0,4,0,2,0,1,1,1,1,5,0,4,0,2,0
W01Q01,3610,28-Aug-13,12:43:00 PM,4461588,1,1,1,1,1,1,5,0,1,1,1,1,5,0,5,0,9997,2,0,3,0,5,0,4,0,3,0,9999,0,1,1,3,0,3,0,3,0,3,0,5,0
W01Q01,3614,28-Aug-13,12:47:00 PM,4041559,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,5,0,1,1,2,0,1,1,5,0,1,1,4,0
W01Q01,3618,28-Aug-13,12:57:00 PM,4229409,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,4,0,1,1,1,1,3,0,2,0,2,0,1,1
W01Q01,3619,28-Aug-13,12:58:00 PM,4173924,1,1,1,1,5,0,4,0,1,1,1,1,1,1,1,1,9997,3,0,2,0,4,0,2,0,1,1,1,1,4,0,4,0,1,1,2,0,2,0,2,0
W01Q01,3622,28-Aug-13,1:07:00 PM,4138730,1,1,1,1,1,1,2,1,1,1,1,1,9999,0,1,1,2,9997,0,3,0,1,1,4,0,1,1,2,0,5,0,5,0,1,1,1,1,3,0,5,0
W01Q01,3625,28-Aug-13,1:13:00 PM,1002457,1,1,1,1,4,0,2,1,1,1,3,0,2,0,1,1,1,9997,1,4,0,1,1,2,0,1,1,1,1,3,0,1,1,3,0,4,0,2,0,5,0
W01Q01,3626,28-Aug-13,1:14:00 PM,3557605,1,1,2,0,1,1,2,1,1,1,2,0,1,1,1,1,9997,4,0,4,0,2,0,3,0,1,1,4,0,1,1,2,0,1,1,4,0,1,1,5,0
W01Q01,3627,28-Aug-13,1:15:00 PM,4465451,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,9997,0,5,0,1,1,5,0,1,1,3,0,1,1,1,1,3,0,1,1,3,0,1,1
W01Q01,3628,28-Aug-13,1:24:00 PM,1885385,1,1,1,1,1,1,4,0,2,0,1,1,1,1,1,1,1,9997,1,4,0,5,0,4,0,5,0,2,0,3,0,1,1,9999,0,4,0,2,0,5,0
W01Q01,3629,28-Aug-13,1:29:00 PM,4476831,1,1,1,1,1,1,2,1,1,1,3,0,1,1,1,1,9997,1,1,1,1,1,1,1,1,5,0,2,0,1,1,5,0,2,0,4,0,4,0,1,1
W01Q01,3630,28-Aug-13,1:29:00 PM,4264674,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,5,0,4,0,1,1,4,0,3,0,1,1,5,0,1,1,2,0,5,0
W01Q01,3642,28-Aug-13,2:02:00 PM,2577435,1,1,1,1,1,1,4,0,1,1,3,0,1,1,1,1,9997,1,1,1,1,2,0,4,0,1,1,2,0,1,1,1,1,1,1,2,0,5,0,2,0
W01Q01,3645,28-Aug-13,2:05:00 PM,3651352,1,1,1,1,1,1,2,1,1,1,4,0,5,0,1,1,2,9997,0,3,0,1,1,3,0,1,1,1,1,1,1,2,0,3,0,4,0,5,0,5,0
W01Q01,3654,28-Aug-13,2:23:00 PM,522324,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,3,0,1,1,1,1,1,1,4,0,1,1,2,0,1,1,1,1,2,0,2,0
W01Q01,3661,28-Aug-13,2:28:00 PM,4466605,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W01Q01,3662,28-Aug-13,2:29:00 PM,3225212,3,0,4,0,5,0,3,0,3,0,2,0,4,0,3,0,1,9997,1,1,1,3,0,1,1,4,0,1,1,1,1,4,0,1,1,4,0,3,0,5,0
W01Q01,3664,28-Aug-13,2:37:00 PM,4274836,1,1,1,1,1,1,2,1,1,1,1,1,5,0,1,1,9997,3,0,2,0,1,1,4,0,5,0,2,0,1,1,1,1,1,1,5,0,2,0,5,0
W01Q01,3667,28-Aug-13,2:40:00 PM,985111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,5,0,2,0,2,0
W01Q01,3673,28-Aug-13,2:50:00 PM,2941940,1,1,2,0,4,0,2,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,3,0,1,1,5,0,1,1,1,1,1,1,2,0,3,0,1,1
W01Q01,3674,28-Aug-13,2:50:00 PM,4448866,1,1,1,1,4,0,1,1,1,1,1,1,1,1,3,0,1,9997,1,1,1,1,1,1,1,1,1,1,1,3,0,2,0,5,0,1,1,5,0,2,0
W01Q01,3677,28-Aug-13,2:51:00 PM,2353237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,2,0,2,0,1,1,1,1
W01Q01,3679,28-Aug-13,2:53:00 PM,1278723,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0
W01Q01,3680,28-Aug-13,2:54:00 PM,4415609,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,3,0,5,0,4,0,5,0,1,1,1,1,1,1,1,1,1,1,4,0,5,0
W01Q01,3683,28-Aug-13,2:57:00 PM,4345284,1,1,1,1,1,1,2,1,1,1,1,1,5,0,1,1,9997,3,0,4,0,1,1,3,0,1,1,4,0,1,1,2,0,5,0,1,1,3,0,1,1
W01Q01,3686,28-Aug-13,2:58:00 PM,3539615,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,3,0,4,0,1,1,4,0,2,0,9999,0,1,1,1,1,1,1,1,1,2,0
W01Q01,3688,28-Aug-13,3:02:00 PM,3723035,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,2,0,2,0,1,1,1,1,1,1,1,1,4,0,1,1
W01Q01,3691,28-Aug-13,3:09:00 PM,4149062,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,2,0,1,1,1,1,1,1,2,0,1,1,2,0,1,1,1,1,2,0,3,0
W01Q01,3694,28-Aug-13,3:12:00 PM,3412684,1,1,1,1,1,1,2,1,2,0,1,1,1,1,1,1,9997,2,0,5,0,5,0,4,0,1,1,4,0,1,1,1,1,3,0,2,0,2,0,1,1
W01Q01,3696,28-Aug-13,3:18:00 PM,1407832,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,2,0
W01Q01,3700,28-Aug-13,3:26:00 PM,4400770,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,9997,1,5,0,1,1,1,1,1,1,4,0,1,1,1,1,1,1,4,0,4,0,1,1
W01Q01,3704,28-Aug-13,3:32:00 PM,4459449,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,2,0,1,1,4,0
W01Q01,3711,28-Aug-13,3:40:00 PM,1084979,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,5,0,5,0,1,1,2,0,1,1,1,1,1,1,1,1,1,1,5,0,2,0,1,1
W01Q01,3716,28-Aug-13,3:43:00 PM,1816779,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W01Q01,3723,28-Aug-13,3:47:00 PM,3513016,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,3,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W01Q01,3724,28-Aug-13,3:48:00 PM,1521339,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,9997,1,1,1,5,0,1,1,1,1,1,1,1,1,2,0,1,1,1,1,2,0,5,0
W01Q01,3726,28-Aug-13,3:50:00 PM,4051132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,2,0,4,0,1,1,1,1,2,0,1,1,1,1,3,0,3,0,2,0,1,1
W01Q01,3730,28-Aug-13,3:58:00 PM,4459767,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,4,9997,0,2,0,1,1,4,0,1,1,4,0,1,1,1,1,4,0,2,0,3,0,2,0
W01Q01,3731,28-Aug-13,3:58:00 PM,2831196,1,1,1,1,1,1,5,0,1,1,1,1,3,0,1,1,9997,5,0,5,0,1,1,5,0,1,1,3,0,3,0,9999,0,1,1,5,0,2,0,2,0
W01Q01,3734,28-Aug-13,4:00:00 PM,3609465,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,9997,0,3,0,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,2,0,2,0
W01Q01,3735,28-Aug-13,4:04:00 PM,3853742,1,1,1,1,1,1,5,0,1,1,1,1,1,1,5,0,9997,1,1,3,0,3,0,2,0,1,1,1,1,1,1,1,1,5,0,2,0,1,1,1,1
W01Q01,3742,28-Aug-13,4:16:00 PM,1756592,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,9997,2,0,3,0,1,1,1,1,5,0,2,0,1,1,1,1,2,0,1,1,2,0,2,0
W01Q01,3748,28-Aug-13,4:29:00 PM,4319406,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,9997,3,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,3,0,4,0
W01Q01,3751,28-Aug-13,4:33:00 PM,1376003,1,1,1,1,5,0,2,1,1,1,1,1,1,1,1,1,9997,3,0,2,0,5,0,1,1,1,1,4,0,1,1,1,1,4,0,2,0,2,0,5,0
W01Q01,3754,28-Aug-13,4:35:00 PM,3366151,1,1,1,1,1,1,2,1,1,1,3,0,1,1,1,1,2,9997,0,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,2,0,1,1,5,0
W01Q01,3755,28-Aug-13,4:36:00 PM,3477508,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,9997,1,1,1,4,0,4,0,3,0,2,0,1,1,1,1,1,1,4,0,1,1,5,0
W01Q01,3757,28-Aug-13,4:40:00 PM,2238313,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,5,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,2,0,2,0
W01Q01,3758,28-Aug-13,4:44:00 PM,3035988,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,5,0,1,1,4,0,1,1,1,1,1,1,2,0,1,1,4,0,1,1,1,1
W01Q01,3765,28-Aug-13,4:54:00 PM,3405944,5,0,1,1,2,0,5,0,5,0,3,0,4,0,1,1,9997,5,0,3,0,3,0,4,0,1,1,1,1,2,0,5,0,5,0,4,0,5,0,1,1
W01Q01,3772,28-Aug-13,5:02:00 PM,4494806,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,5,0,5,0,1,1,4,0,3,0,3,0,1,1,2,0,5,0,3,0,4,0,5,0
W01Q01,3774,28-Aug-13,5:06:00 PM,4383922,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,5,0,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,4,0
W01Q01,3776,28-Aug-13,5:08:00 PM,4274044,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,9997,0,5,0,1,1,4,0,1,1,2,0,1,1,2,0,1,1,2,0,1,1,2,0
W01Q01,3785,28-Aug-13,5:25:00 PM,541379,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,3,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0
W01Q01,3787,28-Aug-13,5:31:00 PM,3572241,1,1,1,1,1,1,5,0,1,1,1,1,1,1,3,0,1,9997,1,2,0,4,0,2,0,5,0,1,1,5,0,1,1,5,0,4,0,4,0,5,0
W01Q01,3788,28-Aug-13,5:39:00 PM,2097835,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,9997,1,1,3,0,1,1,3,0,1,1,5,0,1,1,2,0,4,0,2,0,5,0,4,0
W01Q01,3789,28-Aug-13,5:39:00 PM,2568049,1,1,1,1,1,1,2,1,1,1,1,1,4,0,1,1,9997,1,1,4,0,4,0,1,1,1,1,1,1,1,1,1,1,4,0,5,0,5,0,5,0
W01Q01,3793,28-Aug-13,5:43:00 PM,1617649,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,3,9997,0,5,0,1,1,1,1,2,0,3,0,1,1,1,1,3,0,4,0,2,0,5,0
W01Q01,3800,28-Aug-13,5:51:00 PM,2977383,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,4,0,5,0,1,1,1,1,1,1,4,0,1,1,1,1,2,0,2,0,1,1,5,0
W01Q01,3801,28-Aug-13,5:51:00 PM,4183778,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,3,0,9999,0,1,1,1,1,1,1,1,1,1,1,1,1,3,0,3,0,2,0,1,1
W01Q01,3819,28-Aug-13,6:20:00 PM,4059291,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,2,0,5,0,1,1,5,0,1,1,1,1,1,1,2,0,1,1,4,0,2,0,5,0
W01Q01,3821,28-Aug-13,6:23:00 PM,1422447,1,1,1,1,1,1,5,0,1,1,1,1,2,0,5,0,3,9997,0,3,0,5,0,4,0,5,0,5,0,1,1,1,1,3,0,5,0,4,0,5,0
W01Q01,3830,28-Aug-13,6:38:00 PM,4496114,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,4,0,1,1,4,0,3,0,2,0,1,1,5,0,3,0,2,0
W01Q01,3834,28-Aug-13,6:42:00 PM,4289055,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,9997,1,5,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0
W01Q01,3835,28-Aug-13,6:43:00 PM,1077305,1,1,1,1,1,1,2,1,1,1,1,1,4,0,1,1,2,9997,0,4,0,2,0,2,0,3,0,1,1,1,1,2,0,1,1,4,0,1,1,5,0
W01Q01,3837,28-Aug-13,6:45:00 PM,254988,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,5,0,1,1,1,1,1,1,5,0,1,1,1,1
W01Q01,3838,28-Aug-13,6:45:00 PM,2606892,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,4,0,4,0,1,1,1,1,1,1,1,1,1,1,5,0,1,1,4,0
W01Q01,3848,28-Aug-13,7:11:00 PM,4480614,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,9997,1,1,1,1,2,0,2,0,1,1,4,0,1,1,2,0,1,1,5,0,5,0,2,0
W01Q01,3849,28-Aug-13,7:12:00 PM,4379750,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,9997,0,3,0,4,0,4,0,1,1,2,0,1,1,1,1,1,1,5,0,4,0,5,0
W01Q01,3851,28-Aug-13,7:13:00 PM,2148586,1,1,1,1,1,1,4,0,1,1,3,0,1,1,1,1,1,9997,1,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0
W01Q01,3853,28-Aug-13,7:15:00 PM,2876847,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,5,0,5,0
W01Q01,3855,28-Aug-13,7:20:00 PM,2815808,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,4,0,2,0,1,1,2,0,1,1,1,1,1,1,2,0,3,0,2,0
W01Q01,3858,28-Aug-13,7:23:00 PM,2478606,1,1,1,1,1,1,5,0,1,1,1,1,3,0,1,1,1,9997,1,5,0,1,1,1,1,1,1,3,0,1,1,2,0,4,0,4,0,1,1,5,0
W01Q01,3869,28-Aug-13,7:34:00 PM,3263133,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,9997,0,5,0,1,1,4,0,2,0,2,0,1,1,1,1,1,1,2,0,1,1,5,0
W01Q01,3870,28-Aug-13,7:34:00 PM,3277373,1,1,1,1,5,0,2,1,1,1,1,1,2,0,5,0,9997,2,0,3,0,5,0,4,0,1,1,9999,0,3,0,3,0,4,0,2,0,5,0,2,0
W01Q01,3875,28-Aug-13,7:39:00 PM,3482270,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,9997,2,0,3,0,4,0,4,0,5,0,2,0,1,1,1,1,1,1,4,0,5,0,1,1
W01Q01,3877,28-Aug-13,7:41:00 PM,3830790,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,9997,0,3,0,1,1,2,0,1,1,1,1,1,1,2,0,4,0,3,0,5,0,2,0
W01Q01,3880,28-Aug-13,7:51:00 PM,2774331,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,4,0
W01Q01,3889,28-Aug-13,8:00:00 PM,4502104,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,2,9997,0,3,0,2,0,2,0,1,1,1,1,1,1,2,0,4,0,4,0,5,0,5,0
W01Q01,3891,28-Aug-13,8:05:00 PM,4504258,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,4,0,1,1,1,1,1,1,2,0,1,1,1,1,2,0,2,0
W01Q01,3893,28-Aug-13,8:07:00 PM,2913972,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,3,0,4,0,2,0,5,0
W01Q01,3894,28-Aug-13,8:08:00 PM,1737790,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0
W01Q01,3896,28-Aug-13,8:12:00 PM,2545884,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,5,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0
W01Q01,3899,28-Aug-13,8:24:00 PM,2532009,1,1,1,1,5,0,2,1,1,1,1,1,1,1,1,1,9997,4,0,4,0,1,1,4,0,1,1,2,0,1,1,2,0,1,1,5,0,3,0,5,0
W01Q01,3903,28-Aug-13,8:32:00 PM,4502277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,3,0,1,1,1,1,2,0,1,1,1,1,1,1,1,1
W01Q01,3904,28-Aug-13,8:33:00 PM,4286658,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,2,9997,0,4,0,1,1,2,0,2,0,1,1,3,0,1,1,1,1,3,0,3,0,5,0
W01Q01,3906,28-Aug-13,8:36:00 PM,748732,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,4,0,2,0,3,0
W01Q01,3911,28-Aug-13,8:49:00 PM,2723703,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,3,0,5,0,2,0,1,1,3,0,1,1,1,1,1,1,4,0,3,0,2,0
W01Q01,3912,28-Aug-13,8:50:00 PM,2235434,1,1,1,1,1,1,5,0,1,1,1,1,3,0,1,1,1,9997,1,3,0,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,2,0,5,0
W01Q01,3920,28-Aug-13,9:02:00 PM,4246770,1,1,1,1,1,1,2,1,1,1,1,1,3,0,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0
W01Q01,3923,28-Aug-13,9:04:00 PM,638040,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,5,0,1,1,1,1,1,1,1,1,1,1,2,0,1,1,5,0,1,1,1,1
W01Q01,3925,28-Aug-13,9:05:00 PM,870072,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,9997,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,4,0,2,0,4,0,2,0
W01Q01,3926,28-Aug-13,9:06:00 PM,4306895,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,9997,5,0,3,0,1,1,1,1,1,1,4,0,4,0,2,0,1,1,1,1,5,0,3,0
W01Q01,3929,28-Aug-13,9:10:00 PM,2922745,1,1,1,1,1,1,5,0,1,1,3,0,1,1,1,1,9997,5,0,1,1,4,0,4,0,3,0,1,1,5,0,1,1,5,0,1,1,3,0,2,0
W01Q01,3930,28-Aug-13,9:11:00 PM,4437534,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,2,0,1,1
W01Q01,3931,28-Aug-13,9:12:00 PM,4453733,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,9997,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,2,0,1,1
W01Q01,3932,28-Aug-13,9:13:00 PM,4453455,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,2,0,1,1
W01Q01,3933,28-Aug-13,9:22:00 PM,3505432,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,9997,5,0,2,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,5,0,5,0,4,0
W01Q01,3935,28-Aug-13,9:35:00 PM,3691409,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,9997,0,3,0,1,1,2,0,1,1,1,1,1,1,1,1,9999,0,2,0,2,0,5,0
W01Q01,3936,28-Aug-13,9:38:00 PM,4290496,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,2,0,1,1,2,0,2,0
W01Q01,3942,28-Aug-13,9:45:00 PM,3532514,1,1,1,1,1,1,5,0,1,1,1,1,4,0,1,1,1,9997,1,5,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,1,1
W01Q01,3943,28-Aug-13,9:46:00 PM,1994019,1,1,1,1,1,1,4,0,1,1,3,0,1,1,1,1,9997,5,0,5,0,1,1,2,0,2,0,1,1,1,1,2,0,4,0,3,0,5,0,1,1
W01Q01,3944,28-Aug-13,9:48:00 PM,2252766,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,9997,5,0,5,0,4,0,1,1,1,1,2,0,1,1,2,0,1,1,1,1,1,1,1,1
W01Q01,3947,28-Aug-13,9:52:00 PM,3511931,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,3,0,2,0,4,0,1,1,2,0,1,1,1,1,3,0,1,1,2,0,2,0
W01Q01,3950,28-Aug-13,9:54:00 PM,4448112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,2,0,5,0
W01Q01,3961,28-Aug-13,10:14:00 PM,2539951,1,1,1,1,1,1,2,1,1,1,1,1,2,0,1,1,9997,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,5,0
W01Q01,3962,28-Aug-13,10:19:00 PM,412787,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,9997,1,3,0,2,0,2,0,1,1,1,1,1,1,2,0,1,1,2,0,5,0,5,0
W01Q01,3967,28-Aug-13,10:30:00 PM,3912664,1,1,1,1,1,1,2,1,1,1,1,1,1,1,5,0,9997,3,0,2,0,1,1,1,1,1,1,3,0,1,1,3,0,1,1,2,0,4,0,4,0
W01Q01,3974,28-Aug-13,10:48:00 PM,1745125,1,1,1,1,5,0,2,1,1,1,1,1,1,1,1,1,9997,1,1,2,0,1,1,1,1,1,1,2,0,3,0,4,0,1,1,4,0,2,0,3,0
W01Q01,3975,28-Aug-13,10:48:00 PM,2956898,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,3,0,5,0
W01Q01,3978,28-Aug-13,10:56:00 PM,4228233,1,1,1,1,1,1,4,0,2,0,4,0,1,1,1,1,5,9997,0,5,0,1,1,4,0,1,1,1,1,3,0,1,1,1,1,3,0,5,0,5,0
W01Q01,3979,28-Aug-13,10:56:00 PM,8955,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0
W01Q01,3982,28-Aug-13,11:00:00 PM,921821,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,9997,2,0,1,1,5,0,4,0,1,1,4,0,1,1,1,1,1,1,3,0,2,0,5,0
W01Q01,3984,28-Aug-13,11:09:00 PM,2968943,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,3,0,3,0,2,0,1,1,1,1,1,1,1,1,1,1,2,0,3,0,2,0
W01Q01,3989,28-Aug-13,11:18:00 PM,4423335,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,4,0,4,0,2,0,4,0,2,0,4,0,1,1,2,0,1,1,2,0,2,0,5,0
W01Q01,3992,28-Aug-13,11:29:00 PM,941928,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,9997,0,2,0,3,0,4,0,1,1,1,1,1,1,1,1,5,0,1,1,2,0,2,0
W01Q01,4007,29-Aug-13,12:13:00 AM,3593779,1,1,2,0,1,1,2,1,1,1,3,0,1,1,2,0,9997,4,0,1,1,4,0,2,0,1,1,4,0,1,1,2,0,5,0,2,0,1,1,1,1
