quiz,submission_id,submission_date,submission_time,coursera_user_id,Q01v1,Q01v2,Q01_corr,Q02,Q02_corr,Q03v1,Q03v2,Q03v3,Q03_corr,Q04v1,Q04v2,Q04_corr,Q05v1,Q05v2,Q05_corr,Q06v1,Q06v2,Q06v3,Q06_corr,Q07v1,Q07v2,Q07_corr,Q08v1,Q08v2,Q08_corr,Q09v1,Q09v2,Q09_corr,Q10v1,Q10v2,Q10_corr,Q11,Q11_corr,Q12,Q12_corr,Q13,Q13_corr,Q14,Q14_corr,Q15,Q15_corr,Q16,Q16_corr,Q17,Q17_corr,Q18,Q18_corr,Q19,Q19_corr,Q20,Q20_corr
W05Q01,21815,27-Sep-13,1:16:00 PM,4303976,1,9997,1,1,1,9997,6,9997,0,9997,1,1,1,9997,1,9997,9997,1,1,9999,9999,0,9997,1,1,1,9997,1,9997,1,1,1,1,3,0,#NULL!,0,3,0,2,0,1,1,1,1,1,1,3,0,1,1
W05Q01,21818,27-Sep-13,1:25:00 PM,4319744,1,9997,1,1,1,9997,5,9997,0,1,9997,1,5,9997,0,9997,1,9997,1,9999,9999,0,1,9997,1,9997,1,1,9997,1,1,1,1,3,0,#NULL!,0,3,0,2,0,1,1,1,1,1,1,3,0,1,1
W05Q01,21819,27-Sep-13,1:29:00 PM,3164809,9997,1,1,3,0,3,9997,9997,0,3,9997,0,5,9997,0,9997,4,9997,0,9999,9999,0,9997,2,0,1,9997,1,9997,2,0,3,0,1,1,#NULL!,0,9999,0,9999,0,5,0,4,0,1,1,1,1,1,1
W05Q01,21821,27-Sep-13,1:41:00 PM,4344238,1,9997,1,1,1,9997,1,9997,1,9997,1,1,9997,1,1,9997,1,9997,1,9999,9999,0,1,9997,1,9997,1,1,1,9997,1,4,0,3,0,#NULL!,0,4,0,1,1,3,0,1,1,1,1,1,1,1,1
W05Q01,21826,27-Sep-13,2:04:00 PM,4141836,1,9997,1,1,1,9997,1,9997,1,1,9997,1,5,9997,0,1,9997,9997,1,9999,9999,0,9997,1,1,9997,1,1,1,9997,1,1,1,3,0,#NULL!,0,3,0,1,1,1,1,1,1,1,1,3,0,1,1
W05Q01,21830,27-Sep-13,2:35:00 PM,305737,1,9997,1,4,0,9997,1,9997,1,9997,1,1,1,9997,1,9997,1,9997,1,9999,9999,0,1,9997,1,9997,1,1,9997,1,1,2,0,3,0,#NULL!,0,5,0,3,0,1,1,4,0,2,0,1,1,1,1
W05Q01,21832,27-Sep-13,2:37:00 PM,4300750,1,9997,1,5,0,9997,1,9997,1,1,9997,1,9997,1,1,9997,1,9997,1,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,5,0,3,0,#NULL!,0,5,0,2,0,1,1,1,1,1,1,1,1,4,0
W05Q01,21835,27-Sep-13,2:42:00 PM,1328436,1,9997,1,1,1,9997,6,9997,0,1,9997,1,9997,1,1,9997,9997,1,1,9999,9999,0,1,9997,1,1,9997,1,1,9997,1,4,0,3,0,#NULL!,0,4,0,1,1,3,0,5,0,1,1,4,0,1,1
W05Q01,21843,27-Sep-13,3:19:00 PM,4221074,9997,1,1,5,0,9997,9997,1,1,9997,1,1,5,9997,0,9997,9997,5,0,9999,9999,0,1,9997,1,9997,1,1,1,9997,1,1,1,3,0,#NULL!,0,4,0,1,1,1,1,1,1,1,1,3,0,1,1
W05Q01,21845,27-Sep-13,3:39:00 PM,1856945,9997,1,1,1,1,9997,9997,6,0,9997,1,1,9997,6,0,9997,1,9997,1,9999,9999,0,9997,1,1,1,9997,1,1,9997,1,5,0,1,1,#NULL!,0,5,0,2,0,3,0,1,1,1,1,4,0,1,1
W05Q01,21846,27-Sep-13,3:41:00 PM,4070542,9997,1,1,1,1,9997,6,9997,0,1,9997,1,9997,1,1,1,9997,9997,1,9999,9999,0,9997,4,0,9997,5,0,1,9997,1,1,1,4,0,#NULL!,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,21853,27-Sep-13,3:56:00 PM,4090804,9997,1,1,1,1,1,9997,9997,1,9997,1,1,9997,1,1,9997,1,9997,1,9999,9999,0,9997,1,1,1,9997,1,9997,1,1,1,1,3,0,#NULL!,0,1,1,2,0,3,0,1,1,1,1,1,1,1,1
W05Q01,21859,27-Sep-13,4:38:00 PM,3877706,1,9997,1,1,1,1,9997,9997,1,9997,1,1,9997,1,1,9997,1,9997,1,9999,9999,0,1,9997,1,1,9997,1,1,9997,1,5,0,5,0,#NULL!,0,4,0,2,0,1,1,1,1,1,1,1,1,1,1
W05Q01,21864,27-Sep-13,5:05:00 PM,3106833,1,9997,1,5,0,9997,1,9997,1,9997,1,1,5,9997,0,5,9997,9997,0,9999,9999,0,9997,1,1,1,9997,1,9997,1,1,5,0,1,1,#NULL!,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,21865,27-Sep-13,5:11:00 PM,1768108,4,9997,0,3,0,9997,1,9997,1,9997,1,1,9997,1,1,9997,1,9997,1,9999,9999,0,9997,1,1,1,9997,1,1,9997,1,5,0,3,0,#NULL!,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,21866,27-Sep-13,5:19:00 PM,36348,1,9997,1,1,1,1,9997,9997,1,9997,1,1,1,9997,1,9997,9997,1,1,9999,9999,0,1,9997,1,9997,1,1,9997,1,1,1,1,3,0,#NULL!,0,3,0,2,0,3,0,5,0,1,1,1,1,1,1
W05Q01,21867,27-Sep-13,5:27:00 PM,3216281,9997,1,1,1,1,9997,1,9997,1,9997,1,1,9997,1,1,1,9997,9997,1,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,1,1,3,0,#NULL!,0,3,0,2,0,4,0,5,0,1,1,1,1,2,0
W05Q01,21868,27-Sep-13,5:51:00 PM,4573205,4,9997,0,2,0,9997,6,9997,0,9997,1,1,3,9997,0,9997,4,9997,0,9999,9999,0,9997,1,1,9997,4,0,9997,1,1,2,0,4,0,#NULL!,0,3,0,4,0,3,0,2,0,1,1,1,1,5,0
W05Q01,21873,27-Sep-13,6:08:00 PM,2963492,1,9997,1,3,0,1,9997,9997,1,9997,1,1,1,9997,1,9997,9997,1,1,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,5,0,3,0,#NULL!,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,21874,27-Sep-13,6:25:00 PM,3058579,9997,1,1,4,0,1,9997,9997,1,9997,1,1,5,9997,0,9997,9997,1,1,9999,9999,0,1,9997,1,9997,1,1,9997,1,1,5,0,3,0,#NULL!,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,21875,27-Sep-13,6:27:00 PM,4229748,9997,1,1,1,1,9997,9997,1,1,9997,1,1,9997,1,1,9997,9997,1,1,9999,9999,0,9997,1,1,9997,1,1,1,9997,1,1,1,3,0,#NULL!,0,2,0,2,0,1,1,1,1,1,1,3,0,1,1
W05Q01,21879,27-Sep-13,6:45:00 PM,4416591,9997,1,1,1,1,9997,9997,3,0,9997,1,1,9997,1,1,1,9997,9997,1,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,5,0,4,0,#NULL!,0,2,0,4,0,2,0,1,1,1,1,4,0,1,1
W05Q01,21880,27-Sep-13,6:46:00 PM,4614771,9997,1,1,3,0,9997,6,9997,0,9997,1,1,1,9997,1,1,9997,9997,1,9999,9999,0,1,9997,1,9997,1,1,1,9997,1,5,0,3,0,#NULL!,0,3,0,1,1,1,1,4,0,1,1,1,1,4,0
W05Q01,21881,27-Sep-13,6:47:00 PM,4519707,9997,1,1,5,0,9997,9997,1,1,1,9997,1,1,9997,1,1,9997,9997,1,9999,9999,0,1,9997,1,9997,1,1,9997,1,1,1,1,3,0,#NULL!,0,1,1,2,0,1,1,1,1,1,1,1,1,1,1
W05Q01,21882,27-Sep-13,6:48:00 PM,3606610,9997,1,1,1,1,1,9997,9997,1,9997,1,1,1,9997,1,9997,9997,1,1,9999,9999,0,9997,1,1,1,9997,1,1,9997,1,3,0,3,0,#NULL!,0,5,0,2,0,4,0,1,1,1,1,1,1,1,1
W05Q01,21883,27-Sep-13,6:51:00 PM,4210844,9997,1,1,5,0,9997,1,9997,1,9997,1,1,1,9997,1,9997,1,9997,1,9999,9999,0,9997,1,1,1,9997,1,9997,1,1,3,0,3,0,#NULL!,0,5,0,1,1,1,1,4,0,1,1,1,1,1,1
W05Q01,21888,27-Sep-13,7:06:00 PM,1084801,9997,1,1,1,1,5,9997,9997,0,1,9997,1,1,9997,1,1,9997,9997,1,9999,9999,0,1,9997,1,1,9997,1,4,9997,0,5,0,3,0,#NULL!,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,21894,27-Sep-13,7:20:00 PM,3798658,9997,1,1,1,1,5,9997,9997,0,1,9997,1,9997,1,1,9997,9997,1,1,9999,9999,0,9997,1,1,9997,1,1,1,9997,1,1,1,3,0,#NULL!,0,5,0,2,0,1,1,1,1,1,1,1,1,1,1
W05Q01,21897,27-Sep-13,7:26:00 PM,147664,9997,1,1,1,1,9997,9997,1,1,9997,1,1,9997,1,1,5,9997,9997,0,9999,9999,0,9997,1,1,9997,1,1,1,9997,1,1,1,3,0,#NULL!,0,4,0,1,1,1,1,9999,0,1,1,3,0,1,1
W05Q01,21898,27-Sep-13,7:30:00 PM,3040923,9997,1,1,3,0,9997,6,9997,0,9997,1,1,9997,1,1,9997,9997,1,1,9999,9999,0,1,9997,1,9997,3,0,9997,1,1,5,0,3,0,#NULL!,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,21902,27-Sep-13,7:47:00 PM,4376096,1,9997,1,5,0,9997,9997,6,0,9997,1,1,4,9997,0,9997,1,9997,1,9999,9999,0,9997,1,1,3,9997,0,9997,1,1,5,0,4,0,#NULL!,0,2,0,2,0,3,0,1,1,5,0,1,1,2,0
W05Q01,21903,27-Sep-13,7:55:00 PM,4500055,1,9997,1,1,1,1,9997,9997,1,9997,1,1,9997,1,1,9997,9997,1,1,9999,9999,0,1,9997,1,9997,1,1,4,9997,0,1,1,1,1,#NULL!,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,21905,27-Sep-13,8:00:00 PM,3716034,9997,1,1,4,0,1,9997,9997,1,1,9997,1,1,9997,1,9997,1,9997,1,9999,9999,0,1,9997,1,1,9997,1,1,9997,1,5,0,3,0,#NULL!,0,5,0,2,0,1,1,1,1,5,0,1,1,1,1
W05Q01,21912,27-Sep-13,8:36:00 PM,1327562,9997,1,1,5,0,9997,9997,1,1,1,9997,1,1,9997,1,5,9997,9997,0,9999,9999,0,9997,5,0,9997,1,1,9997,1,1,5,0,3,0,#NULL!,0,3,0,2,0,3,0,1,1,1,1,1,1,1,1
W05Q01,21913,27-Sep-13,8:37:00 PM,4317855,2,9997,0,1,1,9997,9997,1,1,9997,1,1,1,9997,1,1,9997,9997,1,9999,9999,0,1,9997,1,9997,1,1,1,9997,1,1,1,3,0,#NULL!,0,3,0,1,1,3,0,1,1,1,1,1,1,1,1
W05Q01,21914,27-Sep-13,8:40:00 PM,4394525,2,9997,0,5,0,9997,9997,6,0,1,9997,1,9997,1,1,9997,4,9997,0,9999,9999,0,9997,1,1,1,9997,1,4,9997,0,2,0,4,0,#NULL!,0,1,1,2,0,5,0,5,0,5,0,3,0,4,0
W05Q01,21916,27-Sep-13,8:47:00 PM,4222277,9997,1,1,1,1,9997,1,9997,1,9997,1,1,9997,1,1,1,9997,9997,1,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,1,1,3,0,#NULL!,0,2,0,1,1,1,1,1,1,5,0,3,0,1,1
W05Q01,21919,27-Sep-13,9:05:00 PM,4485009,9997,3,0,4,0,1,9997,9997,1,1,9997,1,9997,1,1,1,9997,9997,1,9999,9999,0,9997,1,1,9997,1,1,9997,4,0,3,0,1,1,#NULL!,0,5,0,2,0,4,0,5,0,3,0,4,0,1,1
W05Q01,21921,27-Sep-13,9:10:00 PM,3026756,9997,1,1,1,1,9997,1,9997,1,1,9997,1,5,9997,0,9997,5,9997,0,9999,9999,0,9997,1,1,1,9997,1,1,9997,1,2,0,3,0,#NULL!,0,5,0,1,1,3,0,1,1,1,1,1,1,1,1
W05Q01,21923,27-Sep-13,9:33:00 PM,4471968,1,9997,1,1,1,1,9997,9997,1,9997,1,1,1,9997,1,9997,9997,1,1,9999,9999,0,9997,1,1,9997,3,0,1,9997,1,1,1,3,0,#NULL!,0,3,0,1,1,1,1,1,1,1,1,1,1,4,0
W05Q01,21924,27-Sep-13,9:39:00 PM,4392752,9997,1,1,3,0,9997,9997,2,0,9997,1,1,9997,1,1,9997,9997,1,1,9999,9999,0,1,9997,1,9997,4,0,1,9997,1,5,0,3,0,#NULL!,0,3,0,1,1,1,1,1,1,1,1,3,0,2,0
W05Q01,21926,27-Sep-13,9:56:00 PM,4466984,9997,1,1,5,0,5,9997,9997,0,9997,1,1,1,9997,1,9997,9997,1,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,5,0,1,1,#NULL!,0,5,0,2,0,3,0,1,1,1,1,1,1,1,1
W05Q01,21927,27-Sep-13,9:58:00 PM,4273670,1,9997,1,1,1,9997,9997,1,1,1,9997,1,1,9997,1,9997,9997,1,1,9999,9999,0,9997,1,1,9997,1,1,1,9997,1,1,1,3,0,#NULL!,0,5,0,2,0,1,1,1,1,1,1,1,1,1,1
W05Q01,21928,27-Sep-13,9:59:00 PM,4555838,1,9997,1,1,1,1,9997,9997,1,9997,1,1,9997,1,1,9997,9997,1,1,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,1,1,3,0,#NULL!,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,21929,27-Sep-13,10:03:00 PM,3035988,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,9997,1,9997,1,9999,9999,0,9997,4,0,9997,1,1,1,9997,1,5,0,3,0,#NULL!,0,3,0,2,0,1,1,1,1,1,1,1,1,1,1
W05Q01,21930,27-Sep-13,10:12:00 PM,3989730,1,9997,1,1,1,9997,9997,6,0,9997,5,0,1,9997,1,9997,1,9997,1,9999,9999,0,3,9997,0,9997,3,0,9997,3,0,5,0,4,0,#NULL!,0,2,0,4,0,4,0,5,0,5,0,4,0,2,0
W05Q01,21932,27-Sep-13,10:23:00 PM,2652754,1,9997,1,1,1,9997,6,9997,0,4,9997,0,1,9997,1,9997,9997,5,0,9999,9999,0,9997,1,1,1,9997,1,1,9997,1,3,0,3,0,#NULL!,0,3,0,2,0,2,0,1,1,1,1,1,1,1,1
W05Q01,21935,27-Sep-13,10:40:00 PM,3091767,9997,1,1,5,0,9997,6,9997,0,1,9997,1,9997,5,0,9997,9997,1,1,9999,9999,0,5,9997,0,1,9997,1,9997,1,1,5,0,3,0,#NULL!,0,2,0,5,0,3,0,1,1,1,1,1,1,1,1
W05Q01,21936,27-Sep-13,10:43:00 PM,4228233,1,9997,1,2,0,9997,1,9997,1,3,9997,0,9997,5,0,1,9997,9997,1,9999,9999,0,9997,5,0,1,9997,1,9997,1,1,4,0,3,0,#NULL!,0,2,0,2,0,3,0,1,1,1,1,4,0,1,1
W05Q01,21937,27-Sep-13,10:45:00 PM,3096293,9997,1,1,5,0,9997,9997,1,1,9997,1,1,5,9997,0,9997,9997,1,1,9999,9999,0,1,9997,1,1,9997,1,1,9997,1,5,0,3,0,#NULL!,0,5,0,1,1,1,1,1,1,9999,0,3,0,1,1
W05Q01,21939,27-Sep-13,11:01:00 PM,4361281,1,9997,1,1,1,9997,9997,1,1,1,9997,1,1,9997,1,9997,9997,1,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,1,1,3,0,#NULL!,0,5,0,1,1,3,0,1,1,1,1,1,1,1,1
W05Q01,21941,27-Sep-13,11:06:00 PM,1392779,9997,1,1,1,1,9997,9997,2,0,9997,1,1,5,9997,0,5,9997,9997,0,9999,9999,0,9997,1,1,1,9997,1,2,9997,0,4,0,3,0,#NULL!,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,21943,27-Sep-13,11:08:00 PM,1177993,9997,1,1,5,0,1,9997,9997,1,1,9997,1,5,9997,0,9997,1,9997,1,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,1,1,3,0,#NULL!,0,3,0,1,1,3,0,1,1,1,1,1,1,1,1
W05Q01,21944,27-Sep-13,11:17:00 PM,3222329,9997,1,1,5,0,9997,1,9997,1,9997,1,1,9997,5,0,1,9997,9997,1,9999,9999,0,1,9997,1,9997,1,1,1,9997,1,5,0,3,0,#NULL!,0,1,1,2,0,3,0,1,1,1,1,1,1,2,0
W05Q01,21948,27-Sep-13,11:30:00 PM,1111057,1,9997,1,1,1,9997,9997,1,1,1,9997,1,1,9997,1,9997,9997,1,1,9999,9999,0,1,9997,1,1,9997,1,1,9997,1,1,1,3,0,#NULL!,0,5,0,5,0,1,1,1,1,1,1,1,1,1,1
W05Q01,21950,27-Sep-13,11:49:00 PM,3906261,1,9997,1,5,0,9997,6,9997,0,1,9997,1,4,9997,0,9997,4,9997,0,9999,9999,0,9997,1,1,1,9997,1,4,9997,0,5,0,1,1,#NULL!,0,2,0,2,0,1,1,1,1,1,1,1,1,4,0
W05Q01,21952,28-Sep-13,12:09:00 AM,921821,9997,1,1,5,0,9997,9997,1,1,9997,1,1,9997,5,0,9997,1,9997,1,9999,9999,0,1,9997,1,9997,1,1,3,9997,0,2,0,4,0,#NULL!,0,1,1,1,1,1,1,1,1,1,1,1,1,4,0
W05Q01,21956,28-Sep-13,12:28:00 AM,4462411,1,9997,1,1,1,9997,6,9997,0,9997,1,1,9997,1,1,9997,9997,1,1,9999,9999,0,9997,1,1,1,9997,1,1,9997,1,5,0,3,0,#NULL!,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,21957,28-Sep-13,12:32:00 AM,4330053,9997,1,1,5,0,9997,6,9997,0,1,9997,1,1,9997,1,4,9997,9997,0,9999,9999,0,1,9997,1,9997,4,0,3,9997,0,5,0,1,1,#NULL!,0,5,0,2,0,3,0,1,1,2,0,1,1,1,1
W05Q01,21958,28-Sep-13,12:49:00 AM,4196718,1,9997,1,1,1,9997,9997,7,0,9997,1,1,1,9997,1,9997,1,9997,1,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,4,0,3,0,#NULL!,0,4,0,3,0,3,0,1,1,1,1,1,1,1,1
W05Q01,21960,28-Sep-13,1:10:00 AM,3582494,9997,1,1,2,0,9997,6,9997,0,1,9997,1,1,9997,1,9997,1,9997,1,9999,9999,0,9997,1,1,1,9997,1,9997,4,0,5,0,3,0,#NULL!,0,2,0,2,0,3,0,1,1,1,1,1,1,2,0
W05Q01,21961,28-Sep-13,1:13:00 AM,3485290,1,9997,1,4,0,9997,6,9997,0,9997,1,1,1,9997,1,9997,9997,1,1,9999,9999,0,3,9997,0,9997,1,1,9997,1,1,5,0,3,0,#NULL!,0,3,0,1,1,3,0,4,0,5,0,1,1,4,0
W05Q01,21964,28-Sep-13,1:36:00 AM,4188190,1,9997,1,1,1,9997,9997,1,1,1,9997,1,9997,1,1,9997,1,9997,1,9999,9999,0,1,9997,1,9997,1,1,1,9997,1,1,1,3,0,#NULL!,0,3,0,1,1,4,0,1,1,1,1,1,1,1,1
W05Q01,21965,28-Sep-13,1:59:00 AM,4028933,9997,1,1,4,0,9997,9997,1,1,1,9997,1,9997,5,0,9997,1,9997,1,9999,9999,0,9997,1,1,1,9997,1,1,9997,1,1,1,3,0,#NULL!,0,4,0,2,0,1,1,1,1,1,1,1,1,1,1
W05Q01,21969,28-Sep-13,2:19:00 AM,4135496,1,9997,1,3,0,9997,9997,6,0,1,9997,1,1,9997,1,9997,5,9997,0,9999,9999,0,1,9997,1,1,9997,1,1,9997,1,1,1,3,0,#NULL!,0,2,0,4,0,4,0,1,1,1,1,1,1,1,1
W05Q01,21970,28-Sep-13,2:20:00 AM,2341743,5,9997,0,1,1,9997,9997,1,1,9997,1,1,9997,1,1,9997,9997,1,1,9999,9999,0,9997,1,1,1,9997,1,1,9997,1,4,0,2,0,#NULL!,0,3,0,1,1,1,1,4,0,1,1,1,1,1,1
W05Q01,21971,28-Sep-13,2:25:00 AM,4128790,1,9997,1,1,1,9997,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,4,0,3,0,#NULL!,0,5,0,1,1,3,0,1,1,1,1,1,1,1,1
W05Q01,21975,28-Sep-13,2:41:00 AM,3898678,1,9997,1,1,1,4,9997,9997,0,9997,1,1,5,9997,0,9997,5,9997,0,9999,9999,0,1,9997,1,4,9997,0,9997,3,0,5,0,3,0,#NULL!,0,4,0,5,0,2,0,2,0,1,1,4,0,5,0
W05Q01,21976,28-Sep-13,2:41:00 AM,2447170,1,9997,1,1,1,9997,1,9997,1,1,9997,1,9997,6,0,5,9997,9997,0,9999,9999,0,9997,1,1,9997,1,1,3,9997,0,1,1,2,0,#NULL!,0,3,0,4,0,5,0,5,0,1,1,2,0,4,0
W05Q01,21980,28-Sep-13,2:47:00 AM,4090997,9997,1,1,3,0,9997,9997,3,0,1,9997,1,9997,4,0,1,9997,9997,1,9999,9999,0,9997,3,0,9997,1,1,9997,4,0,1,1,4,0,#NULL!,0,5,0,4,0,3,0,1,1,4,0,3,0,1,1
W05Q01,21986,28-Sep-13,3:09:00 AM,4421089,1,9997,1,3,0,9997,9997,7,0,1,9997,1,9997,1,1,9997,5,9997,0,9999,9999,0,9997,1,1,9997,1,1,1,9997,1,5,0,3,0,#NULL!,0,5,0,2,0,1,1,1,1,1,1,1,1,1,1
W05Q01,21989,28-Sep-13,3:38:00 AM,4365349,4,9997,0,2,0,9997,1,9997,1,1,9997,1,1,9997,1,5,9997,9997,0,9999,9999,0,5,9997,0,1,9997,1,4,9997,0,5,0,3,0,#NULL!,0,5,0,2,0,4,0,4,0,1,1,1,1,4,0
W05Q01,21990,28-Sep-13,3:40:00 AM,4137275,9997,1,1,5,0,9997,6,9997,0,1,9997,1,1,9997,1,9997,5,9997,0,9999,9999,0,9997,1,1,4,9997,0,9997,1,1,5,0,3,0,#NULL!,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,21993,28-Sep-13,4:00:00 AM,4307602,9997,1,1,1,1,9997,6,9997,0,9997,1,1,9997,1,1,9997,1,9997,1,9999,9999,0,1,9997,1,9997,1,1,9997,1,1,5,0,3,0,#NULL!,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,21994,28-Sep-13,4:01:00 AM,4549605,1,9997,1,2,0,1,9997,9997,1,9997,1,1,7,9997,0,9997,1,9997,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,5,0,3,0,#NULL!,0,5,0,3,0,3,0,1,1,1,1,1,1,1,1
W05Q01,21997,28-Sep-13,4:28:00 AM,4176407,9997,1,1,1,1,1,9997,9997,1,1,9997,1,9997,1,1,5,9997,9997,0,9999,9999,0,9997,1,1,1,9997,1,1,9997,1,1,1,3,0,#NULL!,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,21999,28-Sep-13,4:56:00 AM,4178671,1,9997,1,1,1,4,9997,9997,0,1,9997,1,9997,1,1,9997,9997,1,1,9999,9999,0,9997,1,1,1,9997,1,1,9997,1,1,1,3,0,#NULL!,0,3,0,2,0,1,1,5,0,1,1,1,1,1,1
W05Q01,22002,28-Sep-13,5:14:00 AM,1136405,1,9997,1,2,0,1,9997,9997,1,1,9997,1,1,9997,1,9997,1,9997,1,9999,9999,0,3,9997,0,9997,1,1,9997,1,1,1,1,3,0,#NULL!,0,3,0,2,0,3,0,1,1,1,1,1,1,1,1
W05Q01,22004,28-Sep-13,5:54:00 AM,4199941,9997,1,1,1,1,9997,4,9997,0,1,9997,1,7,9997,0,9997,5,9997,0,9999,9999,0,9997,1,1,1,9997,1,9997,1,1,2,0,3,0,#NULL!,0,4,0,1,1,3,0,1,1,5,0,1,1,1,1
W05Q01,22006,28-Sep-13,6:06:00 AM,2725767,4,9997,0,1,1,9997,4,9997,0,1,9997,1,7,9997,0,9997,1,9997,1,9999,9999,0,9997,5,0,9997,4,0,1,9997,1,5,0,3,0,#NULL!,0,4,0,2,0,1,1,5,0,1,1,1,1,1,1
W05Q01,22007,28-Sep-13,6:20:00 AM,2188069,1,9997,1,1,1,9997,9997,1,1,1,9997,1,9997,1,1,9997,9997,1,1,9999,9999,0,1,9997,1,1,9997,1,4,9997,0,1,1,2,0,#NULL!,0,3,0,1,1,3,0,1,1,1,1,1,1,1,1
W05Q01,22011,28-Sep-13,6:45:00 AM,2434962,1,9997,1,1,1,9997,6,9997,0,9997,1,1,9997,1,1,9997,5,9997,0,9999,9999,0,9997,1,1,9997,1,1,1,9997,1,5,0,4,0,#NULL!,0,3,0,2,0,3,0,5,0,1,1,4,0,1,1
W05Q01,22012,28-Sep-13,7:11:00 AM,4438853,1,9997,1,1,1,9997,1,9997,1,9997,1,1,9997,1,1,1,9997,9997,1,9999,9999,0,9999,9999,0,9997,1,1,9997,1,1,5,0,1,1,#NULL!,0,2,0,1,1,3,0,3,0,1,1,1,1,1,1
W05Q01,22013,28-Sep-13,7:17:00 AM,3520003,1,9997,1,1,1,9997,9997,1,1,9997,1,1,9997,1,1,1,9997,9997,1,9999,9999,0,9997,1,1,1,9997,1,1,9997,1,3,0,3,0,#NULL!,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,22018,28-Sep-13,7:43:00 AM,4362192,2,9997,0,5,0,1,9997,9997,1,1,9997,1,1,9997,1,9997,9997,1,1,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,5,0,2,0,#NULL!,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,22019,28-Sep-13,7:47:00 AM,4197511,1,9997,1,2,0,9997,9997,3,0,1,9997,1,5,9997,0,9997,1,9997,1,9999,9999,0,9997,5,0,9997,1,1,4,9997,0,5,0,3,0,#NULL!,0,5,0,4,0,3,0,5,0,1,1,3,0,1,1
W05Q01,22021,28-Sep-13,7:53:00 AM,4329482,9997,1,1,1,1,9997,9997,6,0,9997,1,1,1,9997,1,9997,1,9997,1,9999,9999,0,1,9997,1,9997,1,1,1,9997,1,5,0,4,0,#NULL!,0,3,0,2,0,1,1,1,1,5,0,1,1,4,0
W05Q01,22022,28-Sep-13,7:53:00 AM,4405972,1,9997,1,1,1,9997,9997,1,1,3,9997,0,9997,5,0,5,9997,9997,0,9999,9999,0,9997,2,0,1,9997,1,1,9997,1,5,0,4,0,#NULL!,0,2,0,2,0,3,0,1,1,1,1,1,1,1,1
W05Q01,22023,28-Sep-13,8:01:00 AM,2623621,1,9997,1,1,1,5,9997,9997,0,1,9997,1,9997,1,1,9997,1,9997,1,9999,9999,0,1,9997,1,9997,1,1,1,9997,1,5,0,3,0,#NULL!,0,5,0,1,1,1,1,1,1,1,1,4,0,1,1
W05Q01,22024,28-Sep-13,8:12:00 AM,3929464,1,9997,1,9999,0,9997,9997,6,0,9997,1,1,9997,1,1,9997,1,9997,1,9999,9999,0,1,9997,1,9997,1,1,3,9997,0,5,0,3,0,#NULL!,0,4,0,3,0,2,0,1,1,1,1,3,0,1,1
W05Q01,22028,28-Sep-13,8:20:00 AM,4302310,9997,1,1,1,1,1,9997,9997,1,1,9997,1,9997,1,1,9997,1,9997,1,9999,9999,0,9997,1,1,1,9997,1,9997,1,1,4,0,3,0,#NULL!,0,3,0,2,0,4,0,1,1,1,1,1,1,1,1
W05Q01,22029,28-Sep-13,8:21:00 AM,1454016,9997,1,1,1,1,9997,9997,6,0,1,9997,1,1,9997,1,9997,1,9997,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,1,1,3,0,#NULL!,0,5,0,1,1,1,1,1,1,1,1,3,0,1,1
